Leak_1,Date,Flowrate_1,Netflow_1,Pressure_1,ID_1,Leak_2,Flowrate_2,Netflow_2,Pressure_2,ID_2,Leak_5,Flowrate_5,Netflow_5,Pressure_5,ID_5,Leak_6,Flowrate_6,Netflow_6,Pressure_6,ID_6,Leak,Flowrate,Netflow,Pressure,ID,LeakStatus
2,2017-05-27 11:30:00,0.0,422345.8,1.2,1,2,25.17,749652.4,10.84,2,2,2.75,1106187.0,0.0,3,2,3.92,345820.1,10.48,4,2,0.05,127310.1,1.36,5,0
2,2017-05-27 11:45:00,0.0,422345.8,1.2,1,2,22.4,749658.1,10.84,2,2,2.77,1106187.0,0.0,3,2,2.79,345820.4,10.44,4,2,0.16,127310.1,1.36,5,0
2,2017-05-27 12:00:00,0.0,422345.8,1.2,1,2,23.88,749664.0,10.92,2,2,1.58,1106188.0,0.0,3,2,5.8,345821.8,10.6,4,2,0.0,127310.1,1.36,5,0
2,2017-05-27 12:15:00,0.0,422345.8,1.2,1,2,24.42,749670.1,10.84,2,2,6.27,1106189.0,0.0,3,2,4.37,345822.5,10.72,4,2,0.01,127310.1,1.32,5,0
2,2017-05-27 12:30:00,0.0,422345.8,1.2,1,2,22.41,749675.7,10.84,2,2,4.4,1106190.0,0.0,3,2,3.43,345823.2,10.72,4,2,0.0,127310.1,1.36,5,0
2,2017-05-27 12:45:00,0.0,422345.8,1.28,1,2,23.43,749681.6,10.76,2,2,2.51,1106191.0,0.0,3,2,0.0,345823.2,10.72,4,2,0.53,127310.2,1.36,5,0
2,2017-05-27 13:00:00,0.0,422345.8,1.2,1,2,23.13,749687.4,10.76,2,2,1.54,1106191.0,0.0,3,2,0.0,345823.2,10.68,4,2,32.29,127317.7,1.6,5,0
2,2017-05-27 15:15:00,1.62,422347.0,1.28,1,2,20.95,749739.1,10.88,2,2,73.46,1106330.0,2.76,3,2,442.24,346947.9,11.76,4,2,25.15,127405.7,1.44,5,0
2,2017-05-27 15:30:00,1.9,422347.5,1.2,1,2,24.47,749745.3,10.88,2,2,70.52,1106348.0,2.6,3,2,442.29,347058.8,11.48,4,2,24.92,127411.9,1.44,5,0
2,2017-05-27 15:45:00,1.78,422347.9,1.2,1,2,25.09,749751.5,10.92,2,2,67.83,1106365.0,2.6,3,2,436.93,347167.7,11.56,4,2,23.7,127417.8,1.44,5,0
2,2017-05-27 16:00:00,1.77,422348.4,1.2,1,2,165.69,749792.9,17.96,2,2,67.55,1106382.0,2.6,3,2,431.76,347275.9,11.44,4,2,20.33,127422.9,1.36,5,0
2,2017-05-27 17:15:00,1.67,422350.6,1.2,1,2,173.65,750043.5,18.2,2,2,63.94,1106464.0,2.2,3,2,399.15,347790.0,11.28,4,2,3.94,127430.1,1.44,5,0
2,2017-05-27 17:30:00,1.97,422351.1,1.28,1,2,163.86,750084.6,18.56,2,2,62.09,1106479.0,2.16,3,2,389.06,347887.5,11.28,4,2,4.22,127431.1,1.36,5,0
2,2017-05-27 17:45:00,1.65,422351.5,1.28,1,2,165.41,750125.8,18.72,2,2,60.91,1106495.0,2.08,3,2,387.89,347984.2,11.04,4,2,2.5,127431.7,1.44,5,0
2,2017-05-27 18:00:00,1.99,422352.0,1.28,1,2,164.93,750167.2,18.72,2,2,61.99,1106510.0,2.04,3,2,386.82,348081.1,11.2,4,2,0.44,127431.8,1.44,5,0
2,2017-05-27 18:15:00,2.42,422352.6,1.2,1,2,166.03,750208.6,18.72,2,2,59.6,1106525.0,2.0,3,2,376.61,348175.5,11.16,4,2,0.0,127431.8,1.44,5,0
2,2017-05-27 18:30:00,2.06,422353.1,1.2,1,2,165.18,750249.9,18.92,2,2,60.16,1106540.0,1.92,3,2,375.06,348269.1,11.12,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 18:45:00,1.95,422353.6,1.2,1,2,163.46,750290.8,18.92,2,2,59.83,1106555.0,1.88,3,2,380.35,348363.9,11.16,4,2,0.0,127431.8,1.48,5,0
2,2017-05-27 19:00:00,2.06,422354.1,1.2,1,2,162.62,750331.5,18.92,2,2,60.97,1106570.0,2.0,3,2,377.23,348458.4,11.12,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 19:15:00,1.6,422354.5,1.2,1,2,163.68,750372.3,18.96,2,2,60.58,1106586.0,2.0,3,2,377.39,348552.6,11.16,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 19:30:00,1.67,422354.9,1.16,1,2,161.33,750412.6,18.84,2,2,59.21,1106600.0,1.88,3,2,364.44,348643.9,11.12,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 19:45:00,2.28,422355.4,1.2,1,2,160.88,750452.9,18.84,2,2,57.28,1106615.0,1.88,3,2,368.62,348735.8,11.16,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 20:00:00,1.34,422355.8,1.2,1,2,160.11,750492.9,18.8,2,2,56.21,1106629.0,1.88,3,2,365.08,348827.3,11.12,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 20:15:00,1.87,422356.2,1.2,1,2,157.57,750532.4,18.8,2,2,55.79,1106643.0,1.88,3,2,362.24,348917.7,11.16,4,2,0.0,127431.8,1.36,5,0
2,2017-05-27 20:30:00,2.16,422356.8,1.16,1,2,159.58,750572.2,18.84,2,2,54.86,1106656.0,1.8,3,2,364.65,349009.0,11.16,4,2,0.48,127430.3,1.36,5,0
2,2017-05-27 20:45:00,2.24,422357.3,1.2,1,2,158.19,750611.8,18.92,2,2,57.93,1106671.0,2.0,3,2,288.93,349081.1,10.48,4,2,0.17,127430.4,1.36,5,0
2,2017-05-27 21:00:00,2.17,422357.8,1.16,1,2,156.5,750650.9,18.92,2,2,49.7,1106683.0,0.0,3,2,102.94,349106.9,10.48,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 21:15:00,2.13,422358.4,1.2,1,2,155.47,750689.8,19.08,2,2,25.23,1106690.0,0.0,3,2,8.79,349108.9,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 21:30:00,1.64,422358.8,1.2,1,2,155.63,750728.6,18.96,2,2,21.18,1106695.0,0.0,3,2,4.53,349110.0,10.48,4,2,0.0,127430.4,1.32,5,0
2,2017-05-27 21:45:00,1.28,422359.1,1.16,1,2,151.65,750766.6,18.92,2,2,10.76,1106698.0,0.0,3,2,3.5,349110.5,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 22:00:00,1.18,422359.4,1.2,1,2,149.3,750803.9,18.96,2,2,3.78,1106699.0,0.0,3,2,2.03,349111.0,10.6,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 22:15:00,0.72,422359.6,1.2,1,2,147.46,750840.8,18.96,2,2,3.23,1106699.0,0.0,3,2,2.52,349111.5,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 22:30:00,0.36,422359.6,1.2,1,2,146.07,750877.3,19.08,2,2,2.49,1106700.0,0.0,3,2,0.0,349111.5,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 22:45:00,0.36,422359.7,1.2,1,2,145.33,750913.7,19.0,2,2,3.91,1106701.0,0.0,3,2,0.0,349111.5,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 23:00:00,0.02,422359.7,1.16,1,2,145.59,750949.9,19.08,2,2,4.04,1106702.0,0.0,3,2,0.0,349111.5,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 23:15:00,0.84,422359.8,1.2,1,2,144.58,750986.2,19.08,2,2,1.79,1106702.0,0.0,3,2,2.49,349112.1,10.6,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 23:30:00,0.63,422360.0,1.2,1,2,132.43,751019.3,15.28,2,2,3.07,1106703.0,0.0,3,2,5.35,349113.2,10.56,4,2,0.0,127430.4,1.36,5,0
2,2017-05-27 23:45:00,0.89,422360.2,1.2,1,2,72.45,751037.4,11.56,2,2,3.2,1106704.0,0.0,3,2,4.24,349096.9,10.6,4,2,0.0,127430.4,1.44,5,0
2,2017-05-28 00:15:00,0.29,422360.3,1.16,1,2,21.07,751053.8,10.76,2,2,235.51,1106761.0,5.12,3,2,363.69,349269.9,14.88,4,2,0.0,127430.4,1.36,5,0
2,2017-05-28 00:30:00,0.0,422360.3,1.2,1,2,21.99,751059.3,10.76,2,2,272.08,1106829.0,5.56,3,2,368.68,349361.9,14.72,4,2,0.0,127430.4,1.36,5,0
2,2017-05-28 00:45:00,30.15,422367.9,7.92,1,2,20.54,751064.4,10.76,2,2,269.19,1106896.0,5.24,3,2,359.24,349451.9,14.68,4,2,0.0,127430.4,1.36,5,0
2,2017-05-28 05:30:00,66.28,422713.9,10.04,1,2,20.57,751163.3,10.76,2,2,213.2,1108040.0,3.64,3,2,278.63,350995.5,12.36,4,2,0.0,127430.4,1.44,5,0
2,2017-05-28 05:45:00,64.57,422730.0,9.4,1,2,21.14,751168.6,10.76,2,2,209.64,1108092.0,3.08,3,2,269.8,351063.1,12.0,4,2,0.0,127430.4,1.48,5,0
2,2017-05-28 06:00:00,61.97,422744.9,9.16,1,2,19.8,751173.4,10.76,2,2,202.79,1108141.0,2.96,3,2,266.1,351127.4,11.92,4,2,110.76,127457.1,3.32,5,0
2,2017-05-28 06:15:00,61.65,422760.4,8.84,1,2,21.42,751178.8,10.76,2,2,201.24,1108192.0,2.8,3,2,60.1,351142.2,10.4,4,2,103.09,127483.0,5.04,5,0
2,2017-05-28 06:30:00,59.97,422775.4,8.72,1,2,21.09,751184.0,10.84,2,2,136.47,1108221.0,0.0,3,2,0.8,351141.5,10.32,4,2,115.26,127511.8,5.92,5,0
2,2017-05-28 06:45:00,58.7,422790.1,8.56,1,2,22.38,751189.6,10.76,2,2,14.43,1108216.0,0.0,3,2,0.51,351141.4,10.44,4,2,135.79,127545.9,9.0,5,0
2,2017-05-28 07:00:00,45.72,422801.6,3.4,1,2,20.82,751194.8,10.76,2,2,1.33,1108216.0,0.0,3,2,0.0,351141.4,10.48,4,2,149.16,127583.2,10.04,5,0
2,2017-05-28 07:15:00,17.24,422805.9,1.2,1,2,20.2,751199.9,10.84,2,2,0.56,1108216.0,0.0,3,2,0.0,351141.4,10.56,4,2,152.15,127621.3,10.4,5,0
2,2017-05-28 07:30:00,1.21,422806.2,1.16,1,2,18.73,751204.6,10.88,2,2,0.0,1108216.0,0.0,3,2,0.0,351141.4,10.56,4,2,151.81,127659.4,10.72,5,0
2,2017-05-28 07:45:00,1.51,422806.5,1.2,1,2,19.58,751209.5,10.76,2,2,0.43,1108216.0,0.0,3,2,0.0,351141.4,10.56,4,2,155.36,127698.3,10.84,5,0
2,2017-05-28 08:00:00,2.48,422807.2,1.2,1,2,18.59,751214.1,10.76,2,2,2.8,1108216.0,0.0,3,2,0.67,351141.5,10.48,4,2,148.99,127735.6,10.0,5,0
2,2017-05-28 08:15:00,1.69,422807.6,1.16,1,2,19.0,751218.9,10.84,2,2,0.61,1108217.0,0.0,3,2,1.08,351141.8,10.56,4,2,142.09,127771.2,9.72,5,0
2,2017-05-28 08:30:00,1.34,422807.9,1.2,1,2,18.74,751223.6,10.76,2,2,1.63,1108217.0,0.0,3,2,0.44,351141.9,10.56,4,2,138.42,127805.9,9.72,5,0
2,2017-05-28 08:45:00,0.47,422807.9,1.12,1,2,18.9,751228.3,10.76,2,2,1.15,1108217.0,0.0,3,2,0.0,351141.9,10.56,4,2,136.01,127840.0,9.6,5,0
2,2017-05-28 09:00:00,0.48,422808.1,1.16,1,2,18.1,751232.9,10.76,2,2,0.5,1108217.0,0.0,3,2,0.0,351141.9,10.56,4,2,135.64,127874.0,10.0,5,0
2,2017-05-28 09:15:00,0.01,422808.1,1.2,1,2,19.57,751237.8,10.72,2,2,0.0,1108217.0,0.0,3,2,0.0,351141.9,10.56,4,2,136.68,127908.2,10.16,5,0
2,2017-05-28 09:30:00,0.0,422808.1,1.2,1,2,19.58,751242.7,10.76,2,2,0.0,1108217.0,0.0,3,2,0.0,351141.9,10.44,4,2,138.35,127942.9,10.28,5,0
2,2017-05-28 09:45:00,0.43,422808.2,1.2,1,2,18.94,751247.4,10.84,2,2,0.0,1108217.0,0.0,3,2,0.0,351141.9,10.12,4,2,120.42,127973.1,4.72,5,0
2,2017-05-28 10:00:00,1.16,422808.4,1.16,1,2,17.73,751251.9,10.84,2,2,0.0,1108217.0,0.0,3,2,0.0,351141.9,10.56,4,2,94.88,127996.8,4.84,5,0
2,2017-05-28 10:15:00,1.15,422808.7,1.2,1,2,18.7,751256.5,10.76,2,2,1.15,1108217.0,0.0,3,2,0.0,351141.9,10.48,4,2,95.33,128020.7,4.88,5,0
2,2017-05-28 10:30:00,1.33,422809.0,1.2,1,2,18.54,751261.2,10.76,2,2,1.17,1108218.0,0.0,3,2,1.82,351142.3,10.28,4,2,94.6,128044.3,4.72,5,0
2,2017-05-28 10:45:00,1.44,422809.4,1.2,1,2,17.25,751265.5,10.84,2,2,0.35,1108218.0,0.0,3,2,0.0,351142.3,10.24,4,2,91.72,128067.3,4.6,5,0
2,2017-05-28 11:00:00,1.8,422809.8,1.2,1,2,18.21,751270.1,10.88,2,2,0.0,1108218.0,0.0,3,2,0.0,351142.3,10.12,4,2,89.74,128089.6,4.52,5,0
2,2017-05-28 11:15:00,1.43,422810.2,1.2,1,2,19.3,751274.9,10.88,2,2,0.0,1108218.0,0.0,3,2,0.0,351142.3,10.12,4,2,9.2,128091.9,1.48,5,0
2,2017-05-28 11:30:00,1.5,422810.5,1.2,1,2,19.44,751279.8,10.88,2,2,0.98,1108218.0,0.0,3,2,227.08,351199.2,10.92,4,2,0.04,128091.9,1.44,5,0
2,2017-05-28 11:45:00,1.36,422810.8,1.16,1,2,20.14,751284.8,10.92,2,2,126.53,1108246.0,3.08,3,2,205.86,351250.6,10.28,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 12:00:00,1.41,422811.2,1.2,1,2,19.68,751289.7,10.88,2,2,186.4,1108293.0,2.44,3,2,133.98,351284.2,10.48,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 12:15:00,27.82,422818.1,5.28,1,2,20.9,751294.9,10.88,2,2,168.34,1108335.0,1.44,3,2,78.33,351303.7,10.48,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 12:30:00,51.67,422831.1,4.84,1,2,20.31,751300.0,10.92,2,2,126.43,1108366.0,1.04,3,2,85.17,351325.0,10.56,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 12:45:00,47.02,422842.8,3.56,1,2,21.67,751305.4,10.92,2,2,112.49,1108394.0,0.0,3,2,103.17,351350.8,10.44,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 13:00:00,37.93,422852.3,3.12,1,2,22.47,751311.0,10.92,2,2,108.41,1108422.0,0.0,3,2,86.55,351372.4,10.28,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 13:15:00,34.82,422861.0,2.68,1,2,17.68,751315.4,10.84,2,2,94.77,1108445.0,0.0,3,2,114.25,351365.7,10.44,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 13:30:00,34.04,422869.5,1.16,1,2,9.03,751317.7,10.76,2,2,98.8,1108470.0,1.16,3,2,183.41,351406.8,11.04,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 13:45:00,0.95,422869.6,1.28,1,2,9.73,751320.1,10.84,2,2,124.96,1108501.0,3.2,3,2,218.29,351461.2,11.64,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 14:00:00,0.55,422869.6,1.2,1,2,10.08,751322.6,10.92,2,2,155.27,1108540.0,3.24,3,2,234.56,351520.0,12.16,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 14:15:00,0.05,422869.6,1.2,1,2,8.54,751324.8,10.88,2,2,161.84,1108580.0,3.2,3,2,256.64,351584.0,12.76,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 14:30:00,0.0,422869.6,1.2,1,2,8.95,751327.0,10.88,2,2,168.99,1108623.0,3.8,3,2,270.78,351651.8,13.04,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 14:45:00,0.0,422869.6,1.28,1,2,8.89,751329.3,10.88,2,2,176.16,1108667.0,4.28,3,2,275.32,351720.5,13.28,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 15:00:00,0.0,422869.6,1.28,1,2,8.2,751331.3,10.88,2,2,178.04,1108711.0,4.4,3,2,276.51,351789.8,13.48,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 15:15:00,0.0,422869.6,1.28,1,2,7.77,751333.3,10.88,2,2,179.43,1108756.0,4.56,3,2,275.88,351858.6,13.48,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 15:30:00,0.0,422869.6,1.28,1,2,8.44,751335.3,10.88,2,2,177.06,1108800.0,4.72,3,2,278.37,351928.3,13.68,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 15:45:00,0.0,422869.6,1.28,1,2,7.95,751337.3,10.88,2,2,177.98,1108845.0,4.84,3,2,279.3,351998.0,13.72,4,2,0.0,128091.9,1.56,5,0
2,2017-05-28 16:00:00,0.0,422869.6,1.2,1,2,7.2,751339.1,10.88,2,2,175.07,1108889.0,4.96,3,2,280.0,352068.2,13.68,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 16:15:00,0.0,422869.6,1.2,1,2,8.14,751341.2,10.88,2,2,181.02,1108934.0,4.96,3,2,281.84,352138.5,13.92,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 16:30:00,0.0,422869.6,1.28,1,2,6.79,751342.9,10.88,2,2,180.98,1108979.0,5.04,3,2,281.81,352209.1,14.0,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 16:45:00,0.0,422869.6,1.2,1,2,8.26,751344.9,10.92,2,2,183.32,1109025.0,5.04,3,2,283.41,352279.8,14.08,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 17:00:00,0.0,422869.6,1.2,1,2,6.87,751346.6,10.92,2,2,181.3,1109070.0,5.12,3,2,285.55,352351.3,14.12,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 17:15:00,0.0,422869.6,1.28,1,2,7.53,751348.5,10.92,2,2,183.88,1109116.0,5.24,3,2,285.9,352422.6,14.28,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 17:30:00,0.0,422869.6,1.2,1,2,8.3,751350.6,10.88,2,2,183.95,1109162.0,5.24,3,2,288.94,352495.0,14.36,4,2,0.0,128091.9,1.48,5,0
2,2017-05-28 17:45:00,0.0,422869.6,1.32,1,2,7.54,751352.5,10.88,2,2,186.55,1109209.0,5.32,3,2,289.01,352567.1,14.44,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 18:00:00,0.0,422869.6,1.2,1,2,7.79,751354.4,10.84,2,2,187.42,1109256.0,5.28,3,2,286.4,352638.9,14.4,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 18:15:00,0.0,422869.6,1.2,1,2,7.72,751356.4,10.76,2,2,187.38,1109303.0,5.16,3,2,284.2,352710.1,14.36,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 18:30:00,0.0,422869.6,1.28,1,2,7.71,751358.3,10.76,2,2,182.59,1109348.0,5.12,3,2,281.22,352780.3,14.24,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 18:45:00,0.0,422869.6,1.28,1,2,8.57,751360.4,10.88,2,2,183.04,1109394.0,5.04,3,2,278.06,352849.6,14.16,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 19:00:00,0.0,422869.6,1.2,1,2,8.06,751362.4,10.84,2,2,180.76,1109439.0,5.0,3,2,262.11,352915.3,12.84,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 19:15:00,0.0,422869.6,1.28,1,2,9.25,751364.8,10.84,2,2,173.01,1109482.0,3.76,3,2,225.62,352971.6,11.2,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 19:30:00,0.0,422869.6,1.2,1,2,8.16,751366.8,10.84,2,2,151.71,1109520.0,2.44,3,2,199.37,353021.5,10.6,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 19:45:00,0.0,422869.6,1.2,1,2,6.75,751368.5,10.84,2,2,136.84,1109555.0,1.92,3,2,178.45,353066.0,10.12,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 20:00:00,0.0,422869.6,1.2,1,2,7.91,751370.4,10.76,2,2,131.6,1109588.0,0.0,3,2,126.6,353097.8,10.56,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 20:15:00,0.0,422869.6,1.2,1,2,6.59,751372.1,10.88,2,2,100.66,1109613.0,0.0,3,2,85.95,353119.2,10.48,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 20:30:00,0.0,422869.6,1.28,1,2,7.26,751373.9,10.88,2,2,68.88,1109630.0,0.0,3,2,85.75,353140.7,10.44,4,2,0.0,128091.9,1.32,5,0
2,2017-05-28 20:45:00,0.0,422869.6,1.2,1,2,7.33,751375.8,10.88,2,2,65.03,1109646.0,0.0,3,2,81.98,353161.1,10.6,4,2,0.0,128091.9,1.44,5,0
2,2017-05-28 21:00:00,0.0,422869.6,1.2,1,2,7.19,751377.6,10.88,2,2,64.14,1109662.0,0.0,3,2,41.25,353171.5,10.56,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 21:15:00,0.0,422869.6,1.2,1,2,20.97,751382.8,10.88,2,2,42.7,1109673.0,0.0,3,2,54.84,353185.1,10.6,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 21:30:00,0.0,422869.6,1.2,1,2,22.56,751388.4,10.88,2,2,48.49,1109685.0,0.0,3,2,58.5,353199.8,10.6,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 21:45:00,0.0,422869.6,1.28,1,2,22.68,751394.1,10.88,2,2,55.59,1109699.0,0.0,3,2,71.87,353217.7,10.6,4,2,0.0,128091.9,1.32,5,0
2,2017-05-28 22:00:00,0.0,422869.6,1.2,1,2,20.6,751399.3,10.88,2,2,54.86,1109713.0,0.0,3,2,75.37,353236.6,10.68,4,2,0.0,128091.9,1.32,5,0
2,2017-05-28 22:15:00,0.0,422869.6,1.2,1,2,18.83,751403.9,10.92,2,2,57.44,1109727.0,0.0,3,2,74.84,353255.3,10.68,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 22:30:00,0.0,422869.6,1.2,1,2,22.83,751409.7,10.88,2,2,59.13,1109742.0,0.0,3,2,67.54,353272.2,10.6,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 22:45:00,0.0,422869.6,1.2,1,2,22.83,751415.4,10.88,2,2,58.7,1109756.0,0.0,3,2,70.69,353289.8,10.68,4,2,0.0,128091.9,1.32,5,0
2,2017-05-28 23:00:00,0.0,422869.6,1.2,1,2,23.14,751421.2,10.88,2,2,57.87,1109771.0,0.0,3,2,66.99,353306.6,10.68,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 23:15:00,0.0,422869.6,1.2,1,2,22.48,751426.8,10.88,2,2,57.37,1109785.0,0.0,3,2,58.08,353321.1,10.6,4,2,0.0,128091.9,1.36,5,0
2,2017-05-28 23:30:00,0.0,422869.6,1.16,1,2,22.55,751432.4,10.88,2,2,56.25,1109799.0,0.0,3,2,67.13,353337.9,10.68,4,2,0.0,128091.9,1.32,5,0
2,2017-05-28 23:45:00,0.09,422869.6,1.16,1,2,23.21,751438.2,10.88,2,2,55.05,1109813.0,0.0,3,2,65.46,353354.3,10.76,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 00:00:00,0.0,422869.6,1.16,1,2,23.1,751444.0,10.88,2,2,57.09,1109827.0,0.0,3,2,64.06,353370.3,10.72,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 00:15:00,0.0,422869.5,1.16,1,2,22.61,751449.6,10.88,2,2,55.07,1109841.0,0.0,3,2,65.28,353386.6,10.68,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 00:30:00,0.43,422869.5,1.28,1,2,24.2,751455.7,10.88,2,2,56.31,1109855.0,0.0,3,2,61.22,353401.9,10.68,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 00:45:00,0.0,422869.5,1.16,1,2,23.09,751461.4,10.88,2,2,57.63,1109870.0,0.0,3,2,68.44,353419.0,10.76,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 01:00:00,0.0,422869.5,1.2,1,2,22.88,751467.2,10.88,2,2,56.48,1109884.0,0.0,3,2,64.02,353435.0,10.72,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 01:15:00,0.0,422869.5,1.2,1,2,23.55,751473.1,10.88,2,2,55.19,1109897.0,0.0,3,2,59.33,353449.9,10.76,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 01:30:00,0.0,422869.5,1.2,1,2,22.88,751478.8,10.84,2,2,54.54,1109911.0,0.0,3,2,68.98,353467.1,10.76,4,2,0.0,128091.9,1.44,5,0
2,2017-05-29 01:45:00,0.0,422869.5,1.2,1,2,23.78,751484.8,10.88,2,2,56.7,1109925.0,0.0,3,2,69.49,353484.5,10.76,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 02:00:00,0.0,422869.5,1.16,1,2,23.61,751490.6,10.88,2,2,56.85,1109940.0,0.0,3,2,63.0,353500.2,10.76,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 02:15:00,0.0,422869.5,1.2,1,2,22.75,751496.3,10.88,2,2,56.16,1109954.0,0.0,3,2,58.65,353514.9,10.72,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 02:30:00,0.0,422869.5,1.16,1,2,22.99,751502.1,10.88,2,2,56.16,1109968.0,0.0,3,2,69.7,353532.3,10.76,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 02:45:00,0.0,422869.5,1.2,1,2,23.87,751508.1,10.88,2,2,57.91,1109982.0,0.0,3,2,69.58,353549.7,10.76,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 03:00:00,0.0,422869.5,1.16,1,2,23.49,751513.9,10.88,2,2,56.23,1109996.0,0.0,3,2,68.32,353566.8,10.76,4,2,0.0,128091.9,1.36,5,0
2,2017-05-29 03:15:00,0.0,422869.5,1.2,1,2,23.52,751519.8,10.88,2,2,57.0,1110010.0,0.0,3,2,64.83,353583.0,10.72,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 03:30:00,0.0,422869.5,1.2,1,2,23.62,751525.7,10.88,2,2,58.08,1110025.0,0.0,3,2,69.6,353600.4,10.76,4,2,0.0,128091.9,1.28,5,0
2,2017-05-29 03:45:00,0.0,422869.5,1.16,1,2,23.0,751531.4,10.88,2,2,60.22,1110040.0,0.0,3,2,65.01,353616.7,10.76,4,2,0.0,128091.9,1.28,5,0
2,2017-05-29 04:00:00,0.01,422869.5,1.2,1,2,22.68,751537.1,10.88,2,2,57.65,1110054.0,0.0,3,2,68.88,353633.8,10.76,4,2,0.0,128091.9,1.28,5,0
2,2017-05-29 04:15:00,0.0,422869.5,1.2,1,2,23.3,751542.9,10.88,2,2,56.04,1110068.0,0.0,3,2,60.11,353648.9,10.72,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 04:30:00,0.0,422869.5,1.2,1,2,25.29,751549.3,10.92,2,2,54.48,1110082.0,0.0,3,2,60.06,353663.9,10.72,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 04:45:00,0.0,422869.5,1.2,1,2,24.77,751555.4,10.88,2,2,54.72,1110096.0,0.0,3,2,59.34,353678.8,10.76,4,2,0.0,128091.9,1.32,5,0
2,2017-05-29 05:00:00,0.0,422869.5,1.2,1,2,23.45,751561.3,10.88,2,2,51.38,1110109.0,0.0,3,2,42.62,353689.4,10.72,4,2,0.0,128091.9,1.28,5,0
