Leak_1,Date,Flowrate_1,Netflow_1,Pressure_1,ID_1,Leak_2,Flowrate_2,Netflow_2,Pressure_2,ID_2,Leak_5,Flowrate_5,Netflow_5,Pressure_5,ID_5,Leak_6,Flowrate_6,Netflow_6,Pressure_6,ID_6,Leak,Flowrate,Netflow,Pressure,ID,LeakStatus
13,2017-10-01 10:00:00,315.02,7148890.0,2.08,1,13,86.24,1556855.0,0.0,2,13,357.38,5260062.0,0.0,3,13,48.27,1281702.0,1.64,4,13,48.07,640459.3,2.88,5,0
13,2017-10-01 10:15:00,323.8,7148970.0,2.08,1,13,86.92,1556877.0,1.04,2,13,462.83,5260177.0,0.0,3,13,48.63,1281714.0,1.6,4,13,49.08,640471.5,4.28,5,0
13,2017-10-01 10:30:00,315.95,7149050.0,2.2,1,13,84.53,1556898.0,1.04,2,13,402.56,5260278.0,0.0,3,13,48.9,1281726.0,1.64,4,13,61.03,640486.8,4.28,5,0
13,2017-10-01 10:45:00,317.38,7149129.0,2.04,1,13,84.52,1556919.0,1.12,2,13,414.45,5260381.0,1.04,3,13,72.31,1281744.0,3.2,4,13,62.92,640502.5,4.08,5,0
13,2017-10-02 07:00:00,397.9,7156760.0,0.0,1,13,62.21,1558323.0,0.0,2,13,0.0,5267352.0,0.0,3,13,82.49,1283256.0,7.36,4,13,15.14,641046.0,8.36,5,0
13,2017-10-02 07:15:00,410.83,7156863.0,0.0,1,13,84.63,1558344.0,0.0,2,13,0.0,5267352.0,0.0,3,13,81.98,1283277.0,7.36,4,13,12.22,641049.1,2.96,5,0
13,2017-10-02 07:30:00,305.27,7156939.0,2.6,1,13,86.95,1558365.0,0.0,2,13,0.0,5267352.0,0.0,3,13,66.51,1283294.0,0.0,4,13,8.98,641051.3,2.44,5,0
13,2017-10-03 06:00:00,269.85,7160217.0,1.16,1,13,49.25,1558569.0,0.0,2,13,0.0,5267352.0,0.0,3,13,33.18,1283578.0,1.16,4,13,40.35,641488.6,2.2,5,0
13,2017-10-03 06:15:00,263.56,7160283.0,1.2,1,13,49.35,1558581.0,0.0,2,13,3.64,5267353.0,1.04,3,13,33.52,1283586.0,1.2,4,13,40.67,641498.8,2.24,5,0
13,2017-10-03 06:30:00,262.57,7160349.0,1.2,1,13,48.17,1558593.0,0.0,2,13,49.18,5267365.0,0.0,3,13,33.26,1283595.0,1.16,4,13,40.12,641508.8,2.24,5,0
13,2017-10-03 06:45:00,260.47,7160415.0,1.16,1,13,47.39,1558605.0,0.0,2,13,49.82,5267378.0,0.0,3,13,33.77,1283603.0,1.16,4,13,40.34,641518.9,2.2,5,0
13,2017-10-03 07:00:00,260.62,7160480.0,1.28,1,13,46.51,1558617.0,0.0,2,13,51.06,5267390.0,0.0,3,13,32.97,1283612.0,1.12,4,13,39.78,641528.9,2.24,5,0
13,2017-10-03 07:15:00,269.09,7160547.0,1.28,1,13,45.66,1558628.0,0.0,2,13,51.99,5267403.0,0.0,3,13,33.57,1283620.0,1.16,4,13,39.17,641538.7,2.2,5,0
13,2017-10-03 07:30:00,270.12,7160615.0,1.36,1,13,46.09,1558640.0,0.0,2,13,53.53,5267417.0,0.0,3,13,32.99,1283628.0,1.16,4,13,38.89,641548.4,2.08,5,0
13,2017-10-03 07:45:00,276.12,7160684.0,1.28,1,13,59.55,1558655.0,0.0,2,13,55.15,5267431.0,0.0,3,13,32.8,1283636.0,1.12,4,13,42.04,641558.9,2.36,5,0
13,2017-10-03 08:00:00,291.26,7160757.0,1.36,1,13,69.74,1558672.0,0.0,2,13,57.45,5267445.0,1.04,3,13,32.99,1283645.0,1.16,4,13,46.33,641570.6,2.64,5,0
13,2017-10-03 08:15:00,292.21,7160830.0,1.56,1,13,73.3,1558691.0,0.0,2,13,61.22,5267460.0,0.0,3,13,37.99,1283654.0,1.36,4,13,46.78,641582.3,2.8,5,0
13,2017-10-03 08:30:00,295.44,7160904.0,1.56,1,13,74.79,1558710.0,0.0,2,13,59.7,5267475.0,0.0,3,13,40.28,1283664.0,1.48,4,13,48.77,641594.5,2.8,5,0
13,2017-10-03 08:45:00,299.26,7160979.0,1.56,1,13,76.27,1558729.0,0.0,2,13,63.16,5267491.0,0.0,3,13,41.35,1283675.0,1.56,4,13,49.93,641607.0,2.76,5,0
13,2017-10-03 09:00:00,302.0,7161055.0,1.48,1,13,76.48,1558748.0,0.0,2,13,116.37,5267476.0,0.0,3,13,42.37,1283685.0,1.48,4,13,49.95,641619.6,2.8,5,0
13,2017-10-03 09:15:00,299.24,7161130.0,1.64,1,13,76.57,1558767.0,0.0,2,13,326.24,5267558.0,0.0,3,13,42.63,1283696.0,1.48,4,13,49.35,641631.9,2.92,5,0
13,2017-10-03 09:30:00,292.34,7161203.0,1.76,1,13,80.55,1558787.0,0.0,2,13,370.79,5267651.0,0.0,3,13,43.49,1283707.0,1.48,4,13,48.82,641644.1,2.8,5,0
13,2017-10-03 09:45:00,295.89,7161277.0,1.44,1,13,78.77,1558807.0,0.0,2,13,366.5,5267742.0,0.0,3,13,43.16,1283718.0,1.48,4,13,50.2,641656.7,2.76,5,0
13,2017-10-03 10:00:00,315.48,7161356.0,1.36,1,13,77.7,1558826.0,0.0,2,13,427.05,5267849.0,0.0,3,13,42.73,1283728.0,1.56,4,13,49.84,641669.2,2.76,5,0
13,2017-10-03 10:15:00,318.32,7161436.0,1.44,1,13,78.07,1558846.0,0.0,2,13,422.0,5267954.0,0.0,3,13,43.51,1283739.0,1.56,4,13,49.11,641681.5,2.88,5,0
13,2017-10-04 07:45:00,354.42,7169288.0,2.16,1,13,43.72,1560186.0,0.0,2,13,0.0,5273741.0,0.0,3,13,64.44,1285140.0,2.44,4,13,12.53,642210.4,4.84,5,0
13,2017-10-04 08:00:00,290.45,7169361.0,2.44,1,13,10.25,1560188.0,0.0,2,13,0.0,5273741.0,1.04,3,13,63.31,1285156.0,2.36,4,13,4.24,642211.5,0.0,5,0
13,2017-10-04 08:15:00,284.03,7169432.0,2.48,1,13,3.09,1560189.0,0.0,2,13,0.0,5273741.0,0.0,3,13,46.29,1285168.0,0.0,4,13,1.91,642211.9,0.0,5,0
13,2017-10-04 08:30:00,276.76,7169502.0,2.48,1,13,33.34,1560186.0,0.0,2,13,0.0,5273741.0,0.0,3,13,27.44,1285175.0,0.0,4,13,3.2,642212.8,0.0,5,0
13,2017-10-04 09:00:00,278.07,7169640.0,2.48,1,13,63.64,1560215.0,0.0,2,13,0.0,5273741.0,0.0,3,13,25.97,1285188.0,0.0,4,13,5.15,642214.7,1.04,5,0
13,2017-10-04 09:15:00,276.03,7169709.0,2.44,1,13,0.0,1560215.0,0.0,2,13,0.0,5273741.0,0.0,3,13,35.43,1285197.0,0.0,4,13,0.87,642214.8,0.0,5,0
13,2017-10-04 09:30:00,271.04,7169777.0,2.44,1,13,0.0,1560214.0,0.0,2,13,0.0,5273741.0,0.0,3,13,30.69,1285204.0,0.0,4,13,0.02,642214.5,0.0,5,0
13,2017-10-04 09:45:00,271.23,7169845.0,2.48,1,13,0.0,1560214.0,0.0,2,13,0.0,5273741.0,0.0,3,13,26.09,1285211.0,0.0,4,13,0.01,642214.1,0.0,5,0
13,2017-10-04 10:00:00,266.34,7169912.0,2.52,1,13,0.0,1560214.0,0.0,2,13,0.0,5273741.0,0.0,3,13,24.64,1285217.0,0.0,4,13,0.7,642214.3,0.0,5,0
13,2017-10-05 06:00:00,465.86,2111193.0,0.0,1,13,11.21,1560538.0,0.0,2,13,84.99,5273771.0,0.0,3,13,22.38,1285526.0,1.48,4,13,28.68,642663.9,1.56,5,0
13,2017-10-05 06:15:00,467.09,2111310.0,0.0,1,13,10.48,1560541.0,0.0,2,13,84.19,5273792.0,0.0,3,13,22.39,1285532.0,1.48,4,13,28.34,642671.0,1.48,5,0
13,2017-10-05 06:30:00,462.35,2111422.0,0.0,1,13,13.09,1560544.0,0.0,2,13,84.04,5273813.0,0.0,3,13,22.02,1285537.0,1.44,4,13,27.83,642677.9,1.56,5,0
13,2017-10-05 06:45:00,455.39,2111536.0,0.0,1,13,16.26,1560548.0,0.0,2,13,83.53,5273834.0,0.0,3,13,21.64,1285543.0,1.48,4,13,29.11,642685.3,1.6,5,0
13,2017-10-05 07:00:00,452.39,2111649.0,0.0,1,13,11.16,1560551.0,0.0,2,13,86.44,5273855.0,0.0,3,13,21.87,1285548.0,1.44,4,13,29.06,642692.6,1.56,5,0
13,2017-10-05 07:15:00,455.17,2111763.0,0.0,1,13,8.12,1560553.0,0.0,2,13,81.65,5273876.0,0.0,3,13,22.52,1285554.0,1.48,4,13,28.04,642699.6,1.44,5,0
13,2017-10-05 07:30:00,455.63,2111877.0,0.0,1,13,0.43,1560553.0,0.0,2,13,80.7,5273896.0,0.0,3,13,22.02,1285559.0,1.44,4,13,28.32,642706.7,1.2,5,0
13,2017-10-05 07:45:00,455.79,2111991.0,0.0,1,13,8.26,1560534.0,0.0,2,13,81.6,5273917.0,0.0,3,13,20.24,1285564.0,1.36,4,13,23.89,642712.6,1.2,5,0
13,2017-10-05 08:00:00,456.5,2112106.0,0.0,1,13,22.99,1560539.0,0.0,2,13,80.78,5273937.0,0.0,3,13,17.84,1285569.0,1.28,4,13,33.35,642721.0,1.92,5,0
13,2017-10-05 08:15:00,476.86,2112225.0,0.0,1,13,33.51,1560548.0,0.0,2,13,80.57,5273957.0,1.04,3,13,22.58,1285574.0,1.64,4,13,36.95,642730.3,1.92,5,0
13,2017-10-05 09:45:00,470.27,2112964.0,0.0,1,13,59.06,1560629.0,0.0,2,13,77.25,5274076.0,0.0,3,13,34.01,1285621.0,1.76,4,13,46.76,642796.8,2.32,5,0
13,2017-10-06 06:00:00,219.32,7178845.0,1.28,1,13,60.74,1561683.0,0.0,2,13,44.01,5276921.0,0.0,3,13,39.51,1286440.0,0.0,4,13,7.55,643231.0,2.24,5,0
13,2017-10-06 06:15:00,216.06,7178899.0,1.32,1,13,60.22,1561698.0,0.0,2,13,43.67,5276932.0,0.0,3,13,35.75,1286449.0,0.0,4,13,7.41,643232.9,2.2,5,0
13,2017-10-06 06:30:00,224.68,7178955.0,1.28,1,13,60.1,1561713.0,0.0,2,13,33.41,5276940.0,0.0,3,13,36.42,1286458.0,0.0,4,13,7.02,643234.6,2.2,5,0
13,2017-10-06 06:45:00,229.79,7179013.0,1.2,1,13,60.21,1561728.0,0.0,2,13,7.64,5276942.0,0.0,3,13,39.0,1286468.0,0.0,4,13,7.17,643236.4,2.2,5,0
13,2017-10-06 07:00:00,225.14,7179069.0,1.28,1,13,58.69,1561743.0,0.0,2,13,1.79,5276943.0,0.0,3,13,38.07,1286478.0,0.0,4,13,7.27,643238.3,2.2,5,0
13,2017-10-06 07:15:00,236.59,7179128.0,1.2,1,13,57.93,1561757.0,0.0,2,13,0.0,5276943.0,0.0,3,13,38.98,1286487.0,0.0,4,13,7.66,643240.1,2.16,5,0
13,2017-10-06 07:30:00,225.16,7179185.0,1.16,1,13,56.81,1561771.0,0.0,2,13,0.0,5276943.0,0.0,3,13,36.77,1286497.0,0.0,4,13,7.32,643242.0,2.16,5,0
13,2017-10-06 07:45:00,212.38,7179238.0,1.28,1,13,48.46,1561784.0,0.0,2,13,0.0,5276943.0,0.0,3,13,38.32,1286506.0,0.0,4,13,7.35,643243.8,1.92,5,0
13,2017-10-06 08:00:00,201.83,7179289.0,1.32,1,13,17.24,1561787.0,0.0,2,13,0.0,5276943.0,0.0,3,13,37.23,1286515.0,0.0,4,13,6.98,643245.6,1.88,5,0
13,2017-10-06 08:15:00,191.38,7179336.0,1.32,1,13,0.44,1561787.0,0.0,2,13,0.0,5276943.0,0.0,3,13,35.7,1286524.0,0.0,4,13,1.45,643244.4,0.0,5,0
13,2017-10-06 08:30:00,188.62,7179384.0,1.2,1,13,0.0,1561786.0,0.0,2,13,0.0,5276943.0,0.0,3,13,24.19,1286531.0,0.0,4,13,1.33,643244.0,0.0,5,0
13,2017-10-06 08:45:00,184.76,7179430.0,1.2,1,13,0.0,1561785.0,0.0,2,13,0.0,5276943.0,0.0,3,13,11.7,1286533.0,0.0,4,13,0.06,643243.9,0.0,5,0
13,2017-10-06 09:00:00,179.47,7179475.0,1.12,1,13,0.0,1561784.0,0.0,2,13,0.0,5276943.0,0.0,3,13,10.71,1286536.0,0.0,4,13,0.16,643243.9,0.0,5,0
13,2017-10-06 09:15:00,172.98,7179518.0,1.12,1,13,0.0,1561783.0,0.0,2,13,0.0,5276943.0,0.0,3,13,10.74,1286539.0,0.0,4,13,0.19,643243.9,0.0,5,0
13,2017-10-06 09:30:00,168.91,7179561.0,1.04,1,13,0.0,1561781.0,0.0,2,13,0.0,5276943.0,0.0,3,13,6.4,1286540.0,0.0,4,13,0.35,643243.9,0.0,5,0
13,2017-10-07 06:00:00,228.65,7182647.0,1.72,1,13,62.0,1562473.0,0.0,2,13,48.64,5276982.0,0.0,3,13,39.94,1286971.0,1.28,4,13,39.89,643856.4,2.6,5,0
13,2017-10-07 06:15:00,227.08,7182704.0,1.8,1,13,65.66,1562489.0,0.0,2,13,51.84,5276995.0,0.0,3,13,39.86,1286981.0,1.28,4,13,39.76,643866.4,2.64,5,0
13,2017-10-07 06:30:00,234.83,7182763.0,1.92,1,13,72.95,1562508.0,0.0,2,13,53.98,5277009.0,0.0,3,13,39.64,1286991.0,1.28,4,13,40.53,643876.6,2.92,5,0
13,2017-10-07 06:45:00,245.24,7182825.0,2.0,1,13,72.59,1562526.0,0.0,2,13,56.8,5277023.0,0.0,3,13,41.65,1287002.0,1.48,4,13,41.85,643887.1,2.88,5,0
13,2017-10-07 07:00:00,255.67,7182889.0,2.16,1,13,74.22,1562544.0,0.0,2,13,63.95,5277039.0,0.0,3,13,43.41,1287013.0,1.48,4,13,42.06,643897.6,2.8,5,0
13,2017-10-07 07:15:00,268.47,7182956.0,2.08,1,13,75.33,1562563.0,0.0,2,13,382.1,5277119.0,0.0,3,13,44.76,1287024.0,1.44,4,13,42.13,643908.1,2.68,5,0
13,2017-10-07 07:30:00,261.32,7183021.0,2.16,1,13,77.14,1562583.0,0.0,2,13,390.14,5277217.0,0.0,3,13,45.16,1287035.0,1.48,4,13,43.29,643919.0,2.92,5,0
13,2017-10-07 07:45:00,261.85,7183087.0,2.2,1,13,78.44,1562602.0,0.0,2,13,179.79,5277262.0,0.0,3,13,44.84,1287046.0,1.56,4,13,45.76,643930.4,2.88,5,0
13,2017-10-07 08:00:00,263.08,7183153.0,2.2,1,13,79.78,1562622.0,0.0,2,13,75.64,5277281.0,0.0,3,13,45.27,1287058.0,1.6,4,13,43.52,643941.4,2.76,5,0
13,2017-10-07 08:15:00,266.53,7183220.0,2.16,1,13,82.22,1562643.0,0.0,2,13,425.52,5277388.0,0.0,3,13,45.69,1287069.0,1.48,4,13,44.09,643952.4,2.8,5,0
13,2017-10-07 08:45:00,274.53,7183356.0,2.32,1,13,84.12,1562685.0,0.0,2,13,405.85,5277615.0,0.0,3,13,47.48,1287093.0,1.6,4,13,46.05,643975.2,2.64,5,0
13,2017-10-07 09:00:00,276.05,7183426.0,2.44,1,13,84.18,1562706.0,0.0,2,13,412.01,5277718.0,0.0,3,13,47.51,1287105.0,1.6,4,13,46.48,643986.9,2.52,5,0
13,2017-10-07 09:15:00,276.08,7183495.0,2.76,1,13,87.38,1562728.0,0.0,2,13,414.2,5277822.0,0.0,3,13,48.07,1287117.0,1.6,4,13,46.98,643998.6,2.48,5,0
13,2017-10-08 06:15:00,389.85,7191116.0,0.0,1,13,113.31,1564389.0,2.16,2,13,0.0,5284622.0,0.0,3,13,72.46,1288697.0,4.52,4,13,13.78,644676.4,7.08,5,0
13,2017-10-08 07:00:00,399.25,7191415.0,0.0,1,13,120.36,1564483.0,0.0,2,13,0.0,5284622.0,0.0,3,13,67.22,1288748.0,3.64,4,13,14.07,644687.0,6.44,5,0
13,2017-10-08 07:15:00,404.58,7191516.0,0.0,1,13,105.83,1564510.0,0.0,2,13,0.0,5284622.0,0.0,3,13,66.82,1288765.0,3.56,4,13,13.26,644690.3,4.0,5,0
13,2017-10-08 07:30:00,411.88,7191619.0,0.0,1,13,60.2,1564525.0,0.0,2,13,0.0,5284622.0,0.0,3,13,65.28,1288781.0,1.92,4,13,11.94,644693.3,11.32,5,0
13,2017-10-08 07:45:00,364.08,7191711.0,1.6,1,13,2.87,1564525.0,0.0,2,13,0.0,5284622.0,0.0,3,13,58.31,1288796.0,1.8,4,13,4.28,644692.8,0.0,5,0
13,2017-10-08 08:00:00,278.07,7191780.0,2.2,1,13,1.21,1564526.0,0.0,2,13,0.0,5284622.0,0.0,3,13,43.98,1288806.0,0.0,4,13,9.74,644692.5,0.0,5,0
13,2017-10-08 08:15:00,276.35,7191849.0,2.16,1,13,0.0,1564526.0,0.0,2,13,0.0,5284622.0,0.0,3,13,0.59,1288806.0,0.0,4,13,0.28,644692.5,0.0,5,0
13,2017-10-08 08:30:00,279.38,7191919.0,2.08,1,13,0.0,1564526.0,0.0,2,13,0.0,5284622.0,0.0,3,13,0.01,1288806.0,0.0,4,13,0.02,644692.5,1.04,5,0
13,2017-10-08 08:45:00,275.76,7191989.0,2.16,1,13,0.0,1564526.0,0.0,2,13,0.0,5284622.0,0.0,3,13,0.0,1288806.0,0.0,4,13,0.0,644692.5,1.12,5,0
13,2017-10-08 09:00:00,272.68,7192057.0,2.24,1,13,0.0,1564526.0,0.0,2,13,0.0,5284622.0,0.0,3,13,0.0,1288806.0,0.0,4,13,0.0,644692.5,1.28,5,0
13,2017-10-09 06:00:00,265.06,7195249.0,0.0,1,13,52.42,1565112.0,0.0,2,13,0.0,5284622.0,0.0,3,13,30.68,1289147.0,1.36,4,13,37.64,645193.7,1.72,5,0
13,2017-10-09 06:15:00,258.98,7195314.0,0.0,1,13,49.51,1565124.0,0.0,2,13,0.0,5284622.0,0.0,3,13,30.82,1289155.0,1.36,4,13,37.49,645203.1,1.72,5,0
13,2017-10-09 06:30:00,261.93,7195379.0,0.0,1,13,64.12,1565141.0,0.0,2,13,0.0,5284622.0,0.0,3,13,30.89,1289163.0,1.44,4,13,39.03,645212.9,2.08,5,0
13,2017-10-09 06:45:00,264.38,7195445.0,0.0,1,13,65.36,1565157.0,0.0,2,13,0.0,5284622.0,0.0,3,13,31.7,1289171.0,1.56,4,13,41.02,645223.1,2.08,5,0
13,2017-10-09 07:00:00,265.09,7195512.0,0.0,1,13,67.09,1565174.0,0.0,2,13,0.0,5284622.0,0.0,3,13,36.4,1289180.0,1.6,4,13,40.66,645233.3,2.2,5,0
13,2017-10-09 07:15:00,268.78,7195579.0,0.0,1,13,66.07,1565190.0,0.0,2,13,0.0,5284622.0,0.0,3,13,36.78,1289189.0,1.6,4,13,41.48,645243.8,2.16,5,0
13,2017-10-09 07:30:00,279.65,7195649.0,0.0,1,13,68.09,1565207.0,0.0,2,13,0.0,5284622.0,0.0,3,13,37.95,1289198.0,1.6,4,13,40.84,645253.9,1.8,5,0
13,2017-10-09 07:45:00,278.45,7195719.0,1.16,1,13,62.47,1565223.0,0.0,2,13,0.0,5284622.0,0.0,3,13,37.17,1289208.0,1.56,4,13,39.05,645263.8,2.0,5,0
13,2017-10-09 08:00:00,286.69,7195791.0,1.36,1,13,75.78,1565242.0,0.0,2,13,121.41,5284652.0,0.0,3,13,34.39,1289216.0,1.44,4,13,43.63,645274.7,2.52,5,0
13,2017-10-09 08:15:00,294.04,7195865.0,1.48,1,13,79.85,1565262.0,0.0,2,13,443.92,5284763.0,0.0,3,13,36.27,1289225.0,1.6,4,13,46.48,645286.3,2.52,5,0
13,2017-10-09 08:30:00,298.14,7195939.0,1.48,1,13,82.39,1565283.0,0.0,2,13,417.51,5284868.0,0.0,3,13,40.51,1289236.0,1.76,4,13,47.08,645298.1,2.52,5,0
13,2017-10-09 08:45:00,300.9,7196015.0,1.56,1,13,82.73,1565303.0,0.0,2,13,394.34,5284967.0,0.0,3,13,40.11,1289246.0,1.76,4,13,47.83,645310.1,2.52,5,0
13,2017-10-10 06:00:00,211.6,7199660.0,1.44,1,13,83.03,1565950.0,0.0,2,13,0.0,5287053.0,0.0,3,13,46.44,1289888.0,2.16,4,13,13.89,645721.4,3.92,5,0
13,2017-10-10 06:15:00,245.16,7199722.0,1.28,1,13,84.54,1565971.0,0.0,2,13,0.0,5287053.0,1.04,3,13,49.13,1289901.0,2.08,4,13,14.01,645724.9,3.92,5,0
13,2017-10-10 06:30:00,271.4,7199790.0,1.44,1,13,86.45,1565993.0,0.0,2,13,0.0,5287053.0,0.0,3,13,49.89,1289913.0,2.08,4,13,13.64,645728.3,3.96,5,0
13,2017-10-10 06:45:00,290.14,7199862.0,1.32,1,13,87.0,1566015.0,0.0,2,13,0.0,5287053.0,0.0,3,13,50.43,1289926.0,2.08,4,13,13.63,645731.8,3.96,5,0
13,2017-10-10 07:00:00,311.91,7199941.0,1.28,1,13,87.21,1566037.0,0.0,2,13,0.0,5287053.0,0.0,3,13,50.86,1289939.0,2.08,4,13,13.43,645735.1,4.0,5,0
13,2017-10-10 07:15:00,309.53,7200018.0,1.28,1,13,86.84,1566058.0,0.0,2,13,0.0,5287053.0,0.0,3,13,51.44,1289951.0,2.08,4,13,12.55,645738.3,4.0,5,0
13,2017-10-10 07:30:00,314.09,7200097.0,1.2,1,13,86.42,1566080.0,0.0,2,13,0.0,5287053.0,0.0,3,13,52.19,1289965.0,2.08,4,13,12.2,645741.3,4.08,5,0
13,2017-10-10 07:45:00,306.45,7200174.0,1.2,1,13,86.52,1566102.0,0.0,2,13,0.0,5287053.0,0.0,3,13,52.74,1289978.0,2.08,4,13,12.29,645744.4,4.0,5,0
13,2017-10-10 08:00:00,300.0,7200249.0,1.12,1,13,88.04,1566124.0,0.0,2,13,0.0,5287053.0,0.0,3,13,52.26,1289991.0,2.08,4,13,12.13,645747.4,4.08,5,0
13,2017-10-10 08:15:00,291.97,7200322.0,1.04,1,13,87.89,1566146.0,0.0,2,13,0.0,5287053.0,0.0,3,13,52.35,1290004.0,2.0,4,13,12.08,645750.4,4.0,5,0
13,2017-10-10 08:30:00,282.23,7200393.0,0.0,1,13,48.05,1566158.0,0.0,2,13,0.0,5287053.0,0.0,3,13,52.03,1290017.0,2.04,4,13,12.19,645753.5,3.96,5,0
13,2017-10-11 06:00:00,294.94,7203034.0,1.32,1,13,81.53,1566873.0,0.0,2,13,32.59,5287064.0,0.0,3,13,44.05,1290399.0,1.8,4,13,46.73,646284.1,3.04,5,0
13,2017-10-11 06:15:00,298.08,7203109.0,1.44,1,13,82.18,1566894.0,0.0,2,13,47.9,5287076.0,0.0,3,13,44.4,1290411.0,1.8,4,13,46.72,646295.8,3.04,5,0
13,2017-10-11 06:45:00,304.44,7203261.0,1.36,1,13,84.22,1566936.0,0.0,2,13,462.0,5287284.0,0.0,3,13,45.44,1290433.0,1.76,4,13,47.78,646319.7,3.08,5,0
13,2017-10-11 07:00:00,311.89,7203339.0,1.04,1,13,84.01,1566957.0,0.0,2,13,455.47,5287398.0,0.0,3,13,45.52,1290444.0,1.76,4,13,46.86,646331.4,3.04,5,0
13,2017-10-11 07:15:00,318.15,7203419.0,1.04,1,13,83.57,1566978.0,0.0,2,13,449.14,5287510.0,0.0,3,13,46.01,1290456.0,1.8,4,13,47.29,646343.3,3.08,5,0
13,2017-10-11 07:30:00,334.0,7203502.0,1.12,1,13,82.68,1566998.0,0.0,2,13,451.96,5287624.0,0.0,3,13,46.65,1290468.0,1.8,4,13,45.8,646354.8,2.96,5,0
13,2017-10-11 07:45:00,325.73,7203584.0,1.16,1,13,82.69,1567019.0,0.0,2,13,458.97,5287739.0,1.04,3,13,46.13,1290479.0,1.8,4,13,47.36,646366.6,3.04,5,0
13,2017-10-11 08:00:00,323.73,7203665.0,1.28,1,13,85.57,1567041.0,0.0,2,13,458.79,5287854.0,0.0,3,13,45.64,1290491.0,1.8,4,13,46.74,646378.4,3.08,5,0
13,2017-10-11 08:15:00,325.43,7203747.0,1.32,1,13,92.28,1567064.0,0.0,2,13,462.09,5287969.0,0.0,3,13,45.76,1290502.0,1.76,4,13,45.77,646389.8,3.12,5,0
