Leak_1,Date,Flowrate_1,Netflow_1,Pressure_1,ID_1,Leak_2,Flowrate_2,Netflow_2,Pressure_2,ID_2,Leak_5,Flowrate_5,Netflow_5,Pressure_5,ID_5,Leak_6,Flowrate_6,Netflow_6,Pressure_6,ID_6,Leak_9,Flowrate_9,Netflow_9,Pressure_9,ID_9,Leak_10,Flowrate_10,Netflow_10,Pressure_10,ID_10,LeakStatus
3,2017-05-27 11:30:00,3.57,3088604.0,0.0,1,3,69.89,558952.9,5.44,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.28,4,3,0.05,127310.1,1.36,5,3,3.92,345820.1,10.48,6,0
3,2017-05-27 11:45:00,1.44,3088605.0,0.0,1,3,59.17,558967.6,5.88,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,0.16,127310.1,1.36,5,3,2.79,345820.4,10.44,6,0
3,2017-05-27 12:00:00,0.0,3088605.0,0.0,1,3,62.16,558983.3,6.04,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,0.0,127310.1,1.36,5,3,5.8,345821.8,10.6,6,0
3,2017-05-27 12:15:00,0.0,3088605.0,0.0,1,3,61.7,558998.6,6.16,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.32,4,3,0.01,127310.1,1.32,5,3,4.37,345822.5,10.72,6,0
3,2017-05-27 12:30:00,0.0,3088605.0,0.0,1,3,60.94,559014.0,6.16,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.28,4,3,0.0,127310.1,1.36,5,3,3.43,345823.2,10.72,6,0
3,2017-05-27 12:45:00,1.63,3088605.0,0.0,1,3,57.64,559028.4,5.28,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.32,4,3,0.53,127310.2,1.36,5,3,0.0,345823.2,10.72,6,0
3,2017-05-27 14:00:00,613.69,3089028.0,1.88,1,3,56.65,559108.1,2.2,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.28,4,3,40.02,127363.6,1.48,5,3,473.77,346355.3,12.32,6,0
3,2017-05-27 14:15:00,632.87,3089186.0,1.76,1,3,14.9,559111.9,1.44,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.32,4,3,42.3,127374.2,1.48,5,3,471.5,346472.9,12.32,6,0
3,2017-05-27 14:30:00,627.04,3089343.0,1.72,1,3,18.81,559116.5,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,39.91,127384.1,1.48,5,3,493.53,346596.0,12.32,6,0
3,2017-05-27 14:45:00,644.75,3089504.0,1.64,1,3,17.74,559121.0,0.0,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.28,4,3,31.66,127392.0,1.48,5,3,485.78,346717.2,12.2,6,0
3,2017-05-27 15:00:00,599.44,3089654.0,1.76,1,3,15.88,559125.0,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,29.3,127399.3,1.44,5,3,480.75,346837.6,11.72,6,0
3,2017-05-27 15:15:00,594.86,3089803.0,1.04,1,3,16.98,559129.3,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,25.15,127405.7,1.44,5,3,442.24,346947.9,11.76,6,0
3,2017-05-27 15:30:00,523.24,3089933.0,0.0,1,3,17.57,559133.6,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,24.92,127411.9,1.44,5,3,442.29,347058.8,11.48,6,0
3,2017-05-27 15:45:00,566.41,3090075.0,0.0,1,3,16.87,559137.9,0.0,2,3,0.13,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,23.7,127417.8,1.44,5,3,436.93,347167.7,11.56,6,0
3,2017-05-27 16:00:00,561.92,3090215.0,0.0,1,3,12.31,559140.9,0.0,2,3,0.13,427741.2,1.2,3,3,0.0,638245.8,1.32,4,3,20.33,127422.9,1.36,5,3,431.76,347275.9,11.44,6,0
3,2017-05-27 16:15:00,552.68,3090354.0,0.0,1,3,8.29,559143.0,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,8.82,127425.1,1.36,5,3,429.66,347383.1,11.48,6,0
3,2017-05-27 16:30:00,500.08,3090479.0,0.0,1,3,7.43,559144.9,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,4.8,127426.3,1.36,5,3,412.86,347486.5,11.16,6,0
3,2017-05-27 16:45:00,529.67,3090611.0,0.0,1,3,11.17,559147.6,0.0,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.32,4,3,7.34,127428.1,1.36,5,3,407.71,347588.2,11.2,6,0
3,2017-05-27 17:15:00,645.61,3090861.0,0.0,1,3,11.14,559153.8,0.0,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.28,4,3,3.94,127430.1,1.44,5,3,399.15,347790.0,11.28,6,0
3,2017-05-27 17:30:00,541.39,3090996.0,0.0,1,3,7.05,559155.5,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,4.22,127431.1,1.36,5,3,389.06,347887.5,11.28,6,0
3,2017-05-27 17:45:00,476.2,3091110.0,0.0,1,3,13.57,559158.9,0.0,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.32,4,3,2.5,127431.7,1.44,5,3,387.89,347984.2,11.04,6,0
3,2017-05-27 18:00:00,708.24,3091287.0,0.0,1,3,13.9,559162.4,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.32,4,3,0.44,127431.8,1.44,5,3,386.82,348081.1,11.2,6,0
3,2017-05-27 18:15:00,496.55,3091411.0,0.0,1,3,11.21,559165.1,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.44,5,3,376.61,348175.5,11.16,6,0
3,2017-05-27 18:30:00,451.82,3091522.0,0.0,1,3,10.49,559167.8,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.32,4,3,0.0,127431.8,1.36,5,3,375.06,348269.1,11.12,6,0
3,2017-05-27 18:45:00,418.32,3091624.0,0.0,1,3,5.46,559169.1,0.0,2,3,0.0,427741.2,1.04,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.48,5,3,380.35,348363.9,11.16,6,0
3,2017-05-27 19:00:00,487.57,3091745.0,0.0,1,3,4.23,559170.2,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.36,5,3,377.23,348458.4,11.12,6,0
3,2017-05-27 19:15:00,441.47,3091846.0,0.0,1,3,3.77,559171.1,0.0,2,3,0.0,427741.2,1.04,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.36,5,3,377.39,348552.6,11.16,6,0
3,2017-05-27 19:30:00,419.73,3091950.0,0.0,1,3,1.25,559171.1,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.36,5,3,364.44,348643.9,11.12,6,0
3,2017-05-27 19:45:00,389.86,3092042.0,0.0,1,3,0.1,559171.0,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.32,4,3,0.0,127431.8,1.36,5,3,368.62,348735.8,11.16,6,0
3,2017-05-27 20:00:00,327.43,3092122.0,0.0,1,3,0.0,559171.0,0.0,2,3,0.0,427741.2,1.16,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.36,5,3,365.08,348827.3,11.12,6,0
3,2017-05-27 20:15:00,460.52,3092236.0,0.0,1,3,0.0,559171.0,0.0,2,3,0.0,427741.2,1.2,3,3,0.0,638245.8,1.28,4,3,0.0,127431.8,1.36,5,3,362.24,348917.7,11.16,6,0
3,2017-05-27 20:30:00,303.51,3092306.0,0.0,1,3,0.0,559171.0,0.0,2,3,0.0,427741.2,1.12,3,3,0.0,638245.8,1.32,4,3,0.48,127430.3,1.36,5,3,364.65,349009.0,11.16,6,0
3,2017-05-27 20:45:00,435.33,3092414.0,0.0,1,3,0.0,559171.0,0.0,2,3,26.45,427747.8,1.12,3,3,0.0,638245.8,1.32,4,3,0.17,127430.4,1.36,5,3,288.93,349081.1,10.48,6,0
3,2017-05-27 21:00:00,101.92,3092437.0,0.0,1,3,0.0,559171.0,0.0,2,3,64.69,427764.0,1.16,3,3,25.32,638252.1,1.2,4,3,0.0,127430.4,1.36,5,3,102.94,349106.9,10.48,6,0
3,2017-05-27 21:15:00,2.71,3092437.0,0.0,1,3,0.0,559171.0,0.0,2,3,46.85,427775.7,1.16,3,3,56.1,638266.1,1.28,4,3,0.0,127430.4,1.36,5,3,8.79,349108.9,10.56,6,0
3,2017-05-27 21:30:00,1.17,3092437.0,0.0,1,3,1.38,559171.4,0.0,2,3,47.02,427787.5,1.16,3,3,57.05,638280.4,1.28,4,3,0.0,127430.4,1.32,5,3,4.53,349110.0,10.48,6,0
3,2017-05-27 21:45:00,1.38,3092437.0,0.0,1,3,118.16,559200.9,4.8,2,3,48.27,427799.5,1.16,3,3,56.66,638294.6,1.28,4,3,0.0,127430.4,1.36,5,3,3.5,349110.5,10.56,6,0
3,2017-05-27 22:00:00,3.67,3092438.0,0.0,1,3,145.8,559237.3,6.8,2,3,46.06,427811.1,1.16,3,3,54.34,638308.1,1.28,4,3,0.0,127430.4,1.36,5,3,2.03,349111.0,10.6,6,0
3,2017-05-27 23:00:00,4.38,3092439.0,0.0,1,3,88.05,559325.9,6.8,2,3,45.37,427855.7,1.16,3,3,51.2,638359.9,1.28,4,3,0.0,127430.4,1.36,5,3,0.0,349111.5,10.56,6,0
3,2017-05-27 23:15:00,5.16,3092440.0,0.0,1,3,77.2,559342.9,6.76,2,3,46.46,427867.3,1.16,3,3,52.19,638372.9,1.28,4,3,0.0,127430.4,1.36,5,3,2.49,349112.1,10.6,6,0
3,2017-05-27 23:30:00,5.26,3092441.0,0.0,1,3,87.16,559364.6,6.88,2,3,46.97,427879.1,1.2,3,3,52.62,638386.0,1.32,4,3,0.0,127430.4,1.36,5,3,5.35,349113.2,10.56,6,0
3,2017-05-27 23:45:00,3.0,3092441.0,0.0,1,3,89.67,559387.1,7.04,2,3,42.69,427889.7,1.12,3,3,40.44,638396.1,1.28,4,3,0.0,127430.4,1.44,5,3,4.24,349096.9,10.6,6,0
3,2017-05-28 02:00:00,415.74,3093377.0,1.16,1,3,27.15,559511.0,0.0,2,3,27.21,427954.8,1.04,3,3,31.86,638471.0,1.32,4,3,0.0,127430.4,1.36,5,3,338.41,349885.0,14.12,6,0
3,2017-05-28 02:15:00,382.34,3093472.0,1.12,1,3,24.66,559517.2,0.0,2,3,23.53,427960.5,1.16,3,3,32.0,638479.0,1.28,4,3,0.0,127430.4,1.44,5,3,332.24,349968.2,14.12,6,0
3,2017-05-28 02:30:00,419.54,3093577.0,1.12,1,3,24.06,559523.2,0.0,2,3,24.49,427962.9,1.12,3,3,32.12,638487.0,1.2,4,3,0.0,127430.4,1.36,5,3,328.47,350050.2,14.12,6,0
3,2017-05-28 02:45:00,393.02,3093676.0,1.12,1,3,22.23,559528.8,0.0,2,3,13.09,427965.8,1.04,3,3,31.94,638495.0,1.28,4,3,0.0,127430.4,1.36,5,3,321.94,350130.8,14.08,6,0
3,2017-05-28 03:00:00,389.22,3093773.0,0.0,1,3,19.48,559533.6,0.0,2,3,9.43,427968.2,1.04,3,3,31.87,638503.0,1.28,4,3,0.0,127430.4,1.36,5,3,325.64,350212.0,14.12,6,0
3,2017-05-28 03:15:00,388.81,3093870.0,1.04,1,3,12.35,559536.8,0.0,2,3,9.19,427970.4,1.16,3,3,31.92,638511.0,1.28,4,3,0.0,127430.4,1.36,5,3,326.26,350293.8,14.12,6,0
3,2017-05-28 03:30:00,378.47,3093965.0,0.0,1,3,5.76,559538.0,0.0,2,3,7.2,427972.3,1.12,3,3,32.21,638519.0,1.28,4,3,0.0,127430.4,1.36,5,3,320.98,350373.8,14.12,6,0
3,2017-05-28 04:30:00,379.19,3094350.0,0.0,1,3,4.17,559542.4,0.0,2,3,6.52,427979.3,1.12,3,3,32.17,638551.6,1.28,4,3,0.0,127430.4,1.36,5,3,323.31,350698.4,14.12,6,0
3,2017-05-28 04:45:00,398.33,3094450.0,0.0,1,3,2.17,559542.9,0.0,2,3,4.32,427980.4,1.04,3,3,31.1,638559.4,1.28,4,3,0.0,127430.4,1.36,5,3,315.88,350777.5,13.92,6,0
3,2017-05-28 05:00:00,358.07,3094539.0,0.0,1,3,4.18,559543.9,0.0,2,3,0.56,427980.5,1.04,3,3,30.78,638567.1,1.28,4,3,0.0,127430.4,1.36,5,3,304.95,350853.6,13.12,6,0
3,2017-05-28 05:15:00,339.56,3094618.0,0.0,1,3,6.67,559545.6,0.0,2,3,0.0,427980.5,1.12,3,3,30.77,638574.8,1.32,4,3,0.0,127430.4,1.32,5,3,288.99,350926.0,12.76,6,0
3,2017-05-28 05:30:00,302.61,3094664.0,0.0,1,3,1.01,559545.7,0.0,2,3,0.0,427980.5,1.04,3,3,30.41,638582.4,1.28,4,3,0.0,127430.4,1.44,5,3,278.63,350995.5,12.36,6,0
3,2017-05-28 05:45:00,290.87,3094728.0,0.0,1,3,0.18,559545.3,0.0,2,3,0.0,427980.5,1.12,3,3,31.07,638590.1,1.28,4,3,0.0,127430.4,1.48,5,3,269.8,351063.1,12.0,6,0
3,2017-05-28 06:00:00,502.94,3094846.0,0.0,1,3,0.0,559543.8,0.0,2,3,0.18,427980.5,1.04,3,3,31.78,638597.9,1.28,4,3,110.76,127457.1,3.32,5,3,266.1,351127.4,11.92,6,0
3,2017-05-28 11:15:00,137.25,3095879.0,0.0,1,3,18.43,559896.4,0.0,2,3,9.37,428247.4,1.12,3,3,49.96,638971.0,1.28,4,3,9.2,128091.9,1.48,5,3,0.0,351142.3,10.12,6,0
3,2017-05-28 11:30:00,135.9,3095913.0,0.0,1,3,20.09,559901.4,0.0,2,3,0.92,428247.5,1.12,3,3,15.38,638974.9,1.28,4,3,0.04,128091.9,1.44,5,3,227.08,351199.2,10.92,6,0
3,2017-05-28 11:45:00,6721.8,3097566.0,0.0,1,3,17.79,559905.8,0.0,2,3,0.05,428247.5,1.12,3,3,0.55,638975.0,1.28,4,3,0.0,128091.9,1.44,5,3,205.86,351250.6,10.28,6,0
3,2017-05-28 12:00:00,145.31,3097546.0,0.0,1,3,5.41,559907.2,0.0,2,3,0.0,428247.5,1.16,3,3,0.0,638975.0,1.28,4,3,0.0,128091.9,1.44,5,3,133.98,351284.2,10.48,6,0
3,2017-05-28 12:15:00,111.92,3097561.0,0.0,1,3,1.33,559907.0,0.0,2,3,0.0,428247.5,1.16,3,3,0.0,638975.0,1.28,4,3,0.0,128091.9,1.48,5,3,78.33,351303.7,10.48,6,0
3,2017-05-28 12:30:00,86.48,3097583.0,0.0,1,3,2.93,559902.6,0.0,2,3,0.0,428247.5,1.2,3,3,0.0,638975.0,1.28,4,3,0.0,128091.9,1.48,5,3,85.17,351325.0,10.56,6,0
3,2017-05-28 12:45:00,101.54,3097608.0,0.0,1,3,0.0,559901.1,0.0,2,3,0.0,428247.5,1.16,3,3,0.0,638975.0,1.32,4,3,0.0,128091.9,1.44,5,3,103.17,351350.8,10.44,6,0
3,2017-05-28 13:00:00,102.35,3097634.0,0.0,1,3,0.0,559899.2,0.0,2,3,8.74,428249.3,1.16,3,3,0.29,638975.1,1.28,4,3,0.0,128091.9,1.44,5,3,86.55,351372.4,10.28,6,0
3,2017-05-28 13:15:00,183.35,3097601.0,0.0,1,3,0.0,559897.2,0.0,2,3,6.43,428250.7,1.16,3,3,0.34,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,114.25,351365.7,10.44,6,0
3,2017-05-28 13:30:00,703.58,3097702.0,0.0,1,3,0.0,559893.8,0.0,2,3,0.08,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.56,5,3,183.41,351406.8,11.04,6,0
3,2017-05-28 13:45:00,401.74,3097803.0,0.0,1,3,0.0,559889.3,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.56,5,3,218.29,351461.2,11.64,6,0
3,2017-05-28 14:00:00,224.86,3097854.0,0.0,1,3,2.5,559883.9,0.0,2,3,0.22,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.48,5,3,234.56,351520.0,12.16,6,0
3,2017-05-28 14:15:00,352.29,3097941.0,0.0,1,3,13.09,559887.1,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.56,5,3,256.64,351584.0,12.76,6,0
3,2017-05-28 14:30:00,413.02,3098044.0,0.0,1,3,3.3,559887.9,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.56,5,3,270.78,351651.8,13.04,6,0
3,2017-05-28 14:45:00,283.88,3098108.0,0.0,1,3,6.25,559889.5,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.56,5,3,275.32,351720.5,13.28,6,0
3,2017-05-28 15:00:00,403.79,3098209.0,0.0,1,3,6.16,559891.0,0.0,2,3,0.09,428250.8,1.2,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,276.51,351789.8,13.48,6,0
3,2017-05-28 15:15:00,417.7,3098312.0,0.0,1,3,3.66,559891.9,0.0,2,3,0.01,428250.8,1.2,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,275.88,351858.6,13.48,6,0
3,2017-05-28 15:30:00,279.41,3098381.0,0.0,1,3,2.3,559892.5,0.0,2,3,0.0,428250.8,1.2,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,278.37,351928.3,13.68,6,0
3,2017-05-28 15:45:00,411.24,3098483.0,0.0,1,3,1.35,559892.6,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.56,5,3,279.3,351998.0,13.72,6,0
3,2017-05-28 16:00:00,331.31,3098566.0,0.0,1,3,1.27,559892.9,0.0,2,3,0.02,428250.8,1.2,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,280.0,352068.2,13.68,6,0
3,2017-05-28 16:15:00,266.05,3098621.0,0.0,1,3,0.53,559893.1,0.0,2,3,0.09,428250.8,1.2,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.48,5,3,281.84,352138.5,13.92,6,0
3,2017-05-28 16:30:00,393.9,3098720.0,0.0,1,3,1.92,559893.5,1.12,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.48,5,3,281.81,352209.1,14.0,6,0
3,2017-05-28 16:45:00,269.88,3098786.0,0.0,1,3,2.91,559894.1,1.16,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.44,5,3,283.41,352279.8,14.08,6,0
3,2017-05-28 17:00:00,404.35,3098887.0,0.0,1,3,1.78,559894.6,1.04,2,3,0.0,428250.8,1.2,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.48,5,3,285.55,352351.3,14.12,6,0
3,2017-05-28 18:45:00,353.45,3099538.0,0.0,1,3,3.84,559900.6,1.2,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,278.06,352849.6,14.16,6,0
3,2017-05-28 19:00:00,312.95,3099617.0,0.0,1,3,4.94,559901.8,1.04,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.44,5,3,262.11,352915.3,12.84,6,0
3,2017-05-28 19:15:00,253.36,3099680.0,0.0,1,3,3.88,559902.8,0.0,2,3,0.24,428250.9,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,225.62,352971.6,11.2,6,0
3,2017-05-28 19:30:00,198.14,3099730.0,0.0,1,3,2.38,559903.3,0.0,2,3,0.03,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.44,5,3,199.37,353021.5,10.6,6,0
3,2017-05-28 19:45:00,158.12,3099769.0,0.0,1,3,2.89,559903.9,0.0,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,178.45,353066.0,10.12,6,0
3,2017-05-28 20:00:00,118.78,3099795.0,0.0,1,3,0.56,559903.6,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,126.6,353097.8,10.56,6,0
3,2017-05-28 20:15:00,104.7,3099821.0,0.0,1,3,0.17,559903.3,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,85.95,353119.2,10.48,6,0
3,2017-05-28 20:30:00,119.96,3099851.0,0.0,1,3,0.0,559902.3,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,85.75,353140.7,10.44,6,0
3,2017-05-28 20:45:00,84.89,3099872.0,0.0,1,3,0.04,559901.4,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.44,5,3,81.98,353161.1,10.6,6,0
3,2017-05-28 21:00:00,40.84,3099882.0,0.0,1,3,0.0,559900.2,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,41.25,353171.5,10.56,6,0
3,2017-05-28 21:15:00,58.55,3099897.0,0.0,1,3,14.43,559900.4,0.0,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,54.84,353185.1,10.6,6,0
3,2017-05-28 21:30:00,125.32,3099924.0,0.0,1,3,0.0,559900.4,1.2,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,58.5,353199.8,10.6,6,0
3,2017-05-28 21:45:00,144.27,3099946.0,0.0,1,3,0.23,559900.3,1.28,2,3,0.0,428250.8,1.04,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,71.87,353217.7,10.6,6,0
3,2017-05-28 22:00:00,66.83,3099961.0,0.0,1,3,0.09,559899.5,1.28,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.32,5,3,75.37,353236.6,10.68,6,0
3,2017-05-28 22:15:00,72.43,3099979.0,0.0,1,3,1.35,559899.8,1.12,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,74.84,353255.3,10.68,6,0
3,2017-05-28 22:30:00,66.37,3099996.0,0.0,1,3,0.0,559899.7,1.12,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,67.54,353272.2,10.6,6,0
3,2017-05-28 22:45:00,69.64,3100013.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,70.69,353289.8,10.68,6,0
3,2017-05-28 23:00:00,70.39,3100031.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,66.99,353306.6,10.68,6,0
3,2017-05-28 23:15:00,72.25,3100049.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,58.08,353321.1,10.6,6,0
3,2017-05-28 23:30:00,74.98,3100068.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.32,5,3,67.13,353337.9,10.68,6,0
3,2017-05-28 23:45:00,73.7,3100086.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,65.46,353354.3,10.76,6,0
3,2017-05-29 00:00:00,78.01,3100106.0,0.0,1,3,0.0,559899.7,1.12,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,64.06,353370.3,10.72,6,0
3,2017-05-29 00:15:00,68.66,3100123.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.04,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.32,5,3,65.28,353386.6,10.68,6,0
3,2017-05-29 00:30:00,69.49,3100140.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,61.22,353401.9,10.68,6,0
3,2017-05-29 00:45:00,68.79,3100157.0,0.0,1,3,0.0,559899.7,1.12,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,68.44,353419.0,10.76,6,0
3,2017-05-29 01:00:00,72.2,3100175.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.0,428250.8,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,64.02,353435.0,10.72,6,0
3,2017-05-29 01:15:00,76.56,3100195.0,0.0,1,3,0.0,559899.7,1.16,2,3,0.15,428250.9,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.32,5,3,59.33,353449.9,10.76,6,0
3,2017-05-29 01:30:00,78.51,3100214.0,0.0,1,3,0.34,559899.8,1.16,2,3,0.0,428250.9,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.44,5,3,68.98,353467.1,10.76,6,0
3,2017-05-29 01:45:00,70.72,3100232.0,0.0,1,3,1.39,559899.9,1.16,2,3,0.0,428250.9,1.12,3,3,0.0,638975.3,1.2,4,3,0.0,128091.9,1.36,5,3,69.49,353484.5,10.76,6,0
3,2017-05-29 02:00:00,73.99,3100250.0,0.0,1,3,0.89,559900.1,1.16,2,3,0.0,428250.9,1.16,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.32,5,3,63.0,353500.2,10.76,6,0
3,2017-05-29 02:15:00,70.71,3100268.0,0.0,1,3,0.0,559900.1,1.16,2,3,0.12,428250.5,1.16,3,3,0.0,638975.3,1.2,4,3,0.0,128091.9,1.36,5,3,58.65,353514.9,10.72,6,0
3,2017-05-29 02:30:00,75.72,3100287.0,0.0,1,3,0.0,559900.1,1.12,2,3,0.01,428250.5,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,69.7,353532.3,10.76,6,0
3,2017-05-29 02:45:00,76.45,3100306.0,0.0,1,3,0.0,559900.1,1.16,2,3,0.0,428250.5,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.36,5,3,69.58,353549.7,10.76,6,0
3,2017-05-29 03:00:00,75.99,3100325.0,0.0,1,3,0.0,559900.1,1.12,2,3,0.0,428250.5,1.04,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.36,5,3,68.32,353566.8,10.76,6,0
3,2017-05-29 03:15:00,77.89,3100345.0,0.0,1,3,0.0,559900.1,1.16,2,3,0.0,428250.5,1.12,3,3,0.0,638975.3,1.28,4,3,0.0,128091.9,1.32,5,3,64.83,353583.0,10.72,6,0
3,2017-05-29 03:30:00,83.14,3100365.0,0.0,1,3,0.0,559900.1,1.16,2,3,0.0,428250.5,1.12,3,3,0.0,638975.3,1.32,4,3,0.0,128091.9,1.28,5,3,69.6,353600.4,10.76,6,0
