Leak ID,Date,Time,Flow Rate (mᶾ/hr),Net Flow (mᶾ),Pressure (m),Meter ID
2,2016-10-01,00:15:00,114.93,1315516,0.0,W1DM0101
2,2016-10-01,00:30:00,117.92,1315545,0.0,W1DM0101
2,2016-10-01,00:45:00,116.87,1315575,0.0,W1DM0101
2,2016-10-01,01:00:00,115.93,1315604,0.0,W1DM0101
2,2016-10-01,01:15:00,115.16,1315633,0.0,W1DM0101
2,2016-10-01,01:30:00,113.75,1315661,0.0,W1DM0101
2,2016-10-01,01:45:00,110.09,1315688,0.0,W1DM0101
2,2016-10-01,02:00:00,111.2,1315716,0.0,W1DM0101
2,2016-10-01,02:15:00,107.8,1315743,0.0,W1DM0101
2,2016-10-01,02:30:00,110.96,1315771,0.0,W1DM0101
2,2016-10-01,02:45:00,110.69,1315799,0.0,W1DM0101
2,2016-10-01,03:00:00,111.47,1315826,0.0,W1DM0101
2,2016-10-01,03:15:00,110.43,1315854,0.0,W1DM0101
2,2016-10-01,03:30:00,112.45,1315882,0.0,W1DM0101
2,2016-10-01,03:45:00,109.9,1315910,0.0,W1DM0101
2,2016-10-01,04:00:00,109.92,1315937,0.0,W1DM0101
2,2016-10-01,04:15:00,108.96,1315964,0.0,W1DM0101
2,2016-10-01,04:30:00,109.55,1315992,0.0,W1DM0101
2,2016-10-01,04:45:00,111.04,1316020,0.0,W1DM0101
2,2016-10-01,05:00:00,112.13,1316048,0.0,W1DM0101
2,2016-10-01,05:15:00,110.15,1316075,0.0,W1DM0101
2,2016-10-01,05:30:00,113.4,1316103,0.0,W1DM0101
2,2016-10-01,05:45:00,126.99,1316135,0.0,W1DM0101
2,2016-10-01,06:00:00,133.53,1316168,0.0,W1DM0101
2,2016-10-01,06:15:00,136.19,1316202,0.0,W1DM0101
2,2016-10-01,06:30:00,135.98,1316236,0.0,W1DM0101
2,2016-10-01,06:45:00,127.4,1316268,0.0,W1DM0101
2,2016-10-01,07:00:00,123.92,1316299,0.0,W1DM0101
2,2016-10-01,07:15:00,126.43,1316330,0.0,W1DM0101
2,2016-10-01,07:30:00,120.06,1316360,0.0,W1DM0101
2,2016-10-01,07:45:00,123.76,1316391,0.0,W1DM0101
2,2016-10-01,08:00:00,118.18,1316421,0.0,W1DM0101
2,2016-10-01,08:15:00,117.43,1316450,0.0,W1DM0101
2,2016-10-01,08:30:00,113.93,1316479,0.0,W1DM0101
2,2016-10-01,08:45:00,117.67,1316509,0.0,W1DM0101
2,2016-10-01,09:00:00,68.09,1316526,0.0,W1DM0101
2,2016-10-01,09:15:00,2.89,1316526,0.0,W1DM0101
2,2016-10-01,09:30:00,0.53,1316526,0.0,W1DM0101
2,2016-10-01,09:45:00,0.97,1316526,0.0,W1DM0101
2,2016-10-01,10:00:00,22.67,1316532,0.0,W1DM0101
2,2016-10-01,10:15:00,35.1,1316541,0.0,W1DM0101
2,2016-10-01,10:30:00,81.79,1316561,0.0,W1DM0101
2,2016-10-01,10:45:00,106.81,1316588,0.0,W1DM0101
2,2016-10-01,11:00:00,109.62,1316615,0.0,W1DM0101
2,2016-10-01,11:15:00,112.04,1316643,0.0,W1DM0101
2,2016-10-01,11:30:00,115.84,1316672,0.0,W1DM0101
2,2016-10-01,11:45:00,118.64,1316702,0.0,W1DM0101
2,2016-10-01,12:00:00,123.17,1316733,0.0,W1DM0101
2,2016-10-01,12:15:00,126.67,1316764,0.0,W1DM0101
2,2016-10-01,12:30:00,127.05,1316796,0.0,W1DM0101
2,2016-10-01,12:45:00,131.23,1316829,0.0,W1DM0101
2,2016-10-01,13:00:00,131.44,1316862,0.0,W1DM0101
2,2016-10-01,13:15:00,133.13,1316895,0.0,W1DM0101
2,2016-10-01,13:30:00,133.19,1316928,0.0,W1DM0101
2,2016-10-01,13:45:00,135.99,1316962,0.0,W1DM0101
2,2016-10-01,14:00:00,134.88,1316996,0.0,W1DM0101
2,2016-10-01,14:15:00,134.67,1317030,0.0,W1DM0101
2,2016-10-01,14:30:00,124.59,1317061,0.0,W1DM0101
2,2016-10-01,14:45:00,114.36,1317089,0.0,W1DM0101
2,2016-10-01,15:00:00,109.84,1317117,0.0,W1DM0101
2,2016-10-01,15:15:00,120.19,1317147,0.0,W1DM0101
2,2016-10-01,15:30:00,123.14,1317178,0.0,W1DM0101
2,2016-10-01,15:45:00,115.44,1317207,0.0,W1DM0101
2,2016-10-01,16:00:00,61.56,1317222,0.0,W1DM0101
2,2016-10-01,16:15:00,4.05,1317223,0.0,W1DM0101
2,2016-10-01,16:30:00,43.33,1317234,0.0,W1DM0101
2,2016-10-01,16:45:00,106.68,1317260,0.0,W1DM0101
2,2016-10-01,17:00:00,112.76,1317289,0.0,W1DM0101
2,2016-10-01,17:15:00,114.49,1317317,0.0,W1DM0101
2,2016-10-01,17:30:00,108.69,1317344,0.0,W1DM0101
2,2016-10-01,17:45:00,95.16,1317368,0.0,W1DM0101
2,2016-10-01,18:00:00,89.19,1317390,0.0,W1DM0101
2,2016-10-01,18:15:00,90.02,1317413,0.0,W1DM0101
2,2016-10-01,18:30:00,90.36,1317436,0.0,W1DM0101
2,2016-10-01,18:45:00,90.86,1317458,0.0,W1DM0101
2,2016-10-01,19:00:00,90.3,1317481,0.0,W1DM0101
2,2016-10-01,19:15:00,91.37,1317504,0.0,W1DM0101
2,2016-10-01,19:30:00,86.14,1317525,0.0,W1DM0101
2,2016-10-01,19:45:00,111.89,1317553,0.0,W1DM0101
2,2016-10-01,20:00:00,121.68,1317584,0.0,W1DM0101
2,2016-10-01,20:15:00,115.37,1317612,0.0,W1DM0101
2,2016-10-01,20:30:00,118.34,1317642,0.0,W1DM0101
2,2016-10-01,20:45:00,121.03,1317672,0.0,W1DM0101
2,2016-10-01,21:00:00,131.32,1317705,0.0,W1DM0101
2,2016-10-01,21:15:00,155.43,1317744,0.0,W1DM0101
2,2016-10-01,21:30:00,163.71,1317785,0.0,W1DM0101
2,2016-10-01,21:45:00,169.96,1317827,0.0,W1DM0101
2,2016-10-01,22:00:00,173.54,1317871,0.0,W1DM0101
2,2016-10-01,22:15:00,176.27,1317915,0.0,W1DM0101
2,2016-10-01,22:30:00,171.09,1317958,0.0,W1DM0101
2,2016-10-01,22:45:00,170.26,1318000,0.0,W1DM0101
2,2016-10-01,23:00:00,168.8,1318042,0.0,W1DM0101
2,2016-10-01,23:15:00,165.87,1318084,0.0,W1DM0101
2,2016-10-01,23:30:00,155.16,1318123,0.0,W1DM0101
2,2016-10-01,23:45:00,152.33,1318161,0.0,W1DM0101
2,2016-10-02,00:00:00,150.78,1318198,0.0,W1DM0101
2,2016-10-02,00:15:00,149.05,1318236,0.0,W1DM0101
2,2016-10-02,00:30:00,149.11,1318273,0.0,W1DM0101
2,2016-10-02,00:45:00,147.38,1318310,0.0,W1DM0101
2,2016-10-02,01:00:00,145.81,1318346,0.0,W1DM0101
2,2016-10-02,01:15:00,145.17,1318382,0.0,W1DM0101
2,2016-10-02,01:30:00,144.92,1318419,0.0,W1DM0101
2,2016-10-02,01:45:00,144.65,1318455,0.0,W1DM0101
2,2016-10-02,02:00:00,144.48,1318491,0.0,W1DM0101
2,2016-10-02,02:15:00,145.28,1318527,0.0,W1DM0101
2,2016-10-02,02:30:00,145.12,1318564,0.0,W1DM0101
2,2016-10-02,02:45:00,146.44,1318600,0.0,W1DM0101
2,2016-10-02,03:00:00,146.38,1318637,0.0,W1DM0101
2,2016-10-02,03:15:00,150.96,1318675,0.0,W1DM0101
2,2016-10-02,03:30:00,155.45,1318713,0.0,W1DM0101
2,2016-10-02,03:45:00,153.1,1318752,0.0,W1DM0101
2,2016-10-02,04:00:00,157.32,1318791,0.0,W1DM0101
2,2016-10-02,04:15:00,155.13,1318830,0.0,W1DM0101
2,2016-10-02,04:30:00,155.32,1318869,0.0,W1DM0101
2,2016-10-02,04:45:00,154.73,1318907,0.0,W1DM0101
2,2016-10-02,05:00:00,150.75,1318945,0.0,W1DM0101
2,2016-10-02,05:15:00,149.55,1318982,0.0,W1DM0101
2,2016-10-02,05:30:00,153.38,1319021,0.0,W1DM0101
2,2016-10-02,05:45:00,155.3,1319060,0.0,W1DM0101
2,2016-10-02,06:00:00,156.95,1319097,0.0,W1DM0101
2,2016-10-02,06:15:00,156.8,1319137,0.0,W1DM0101
2,2016-10-02,06:30:00,158.79,1319177,0.0,W1DM0101
2,2016-10-02,06:45:00,162.38,1319217,0.0,W1DM0101
2,2016-10-02,07:00:00,164.58,1319258,0.0,W1DM0101
2,2016-10-02,07:15:00,168.47,1319301,0.0,W1DM0101
2,2016-10-02,07:30:00,172.57,1319344,0.0,W1DM0101
2,2016-10-02,07:45:00,175.88,1319388,0.0,W1DM0101
2,2016-10-02,08:00:00,183.1,1319434,0.0,W1DM0101
2,2016-10-02,08:15:00,179.06,1319479,0.0,W1DM0101
2,2016-10-02,08:30:00,177.29,1319523,0.0,W1DM0101
2,2016-10-02,08:45:00,177.85,1319568,0.0,W1DM0101
2,2016-10-02,09:00:00,177.2,1319612,0.0,W1DM0101
2,2016-10-02,09:15:00,175.05,1319656,0.0,W1DM0101
2,2016-10-02,09:30:00,37.46,1319665,0.0,W1DM0101
2,2016-10-02,09:45:00,2.74,1319665,0.0,W1DM0101
2,2016-10-02,10:00:00,0.56,1319665,0.0,W1DM0101
2,2016-10-02,10:15:00,0.3,1319665,0.0,W1DM0101
2,2016-10-02,10:30:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,10:45:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,11:00:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,11:15:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,11:30:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,11:45:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,12:00:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,12:15:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,12:30:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,12:45:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,13:00:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,13:15:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,13:30:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,13:45:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,14:00:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,14:15:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,14:30:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,14:45:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,15:00:00,0.0,1319665,0.0,W1DM0101
2,2016-10-02,15:15:00,3.94,1319666,0.0,W1DM0101
2,2016-10-02,15:30:00,3.4,1319667,0.0,W1DM0101
2,2016-10-02,15:45:00,0.31,1319666,0.0,W1DM0101
2,2016-10-02,16:00:00,1.37,1319666,0.0,W1DM0101
2,2016-10-02,16:15:00,0.92,1319666,0.0,W1DM0101
2,2016-10-02,16:30:00,3.54,1319666,0.0,W1DM0101
2,2016-10-02,16:45:00,1.62,1319667,0.0,W1DM0101
2,2016-10-02,17:00:00,5.84,1319668,0.0,W1DM0101
2,2016-10-02,17:15:00,0.84,1319667,0.0,W1DM0101
2,2016-10-02,17:30:00,6.95,1319669,0.0,W1DM0101
2,2016-10-02,17:45:00,1.81,1319668,0.0,W1DM0101
2,2016-10-02,18:00:00,0.0,1319668,0.0,W1DM0101
2,2016-10-02,18:15:00,70.69,1319686,0.0,W1DM0101
2,2016-10-02,18:30:00,125.7,1319717,0.0,W1DM0101
2,2016-10-02,18:45:00,125.18,1319749,0.0,W1DM0101
2,2016-10-02,19:00:00,125.51,1319780,0.0,W1DM0101
2,2016-10-02,19:15:00,124.61,1319811,0.0,W1DM0101
2,2016-10-02,19:30:00,126.04,1319843,0.0,W1DM0101
2,2016-10-02,19:45:00,122.32,1319873,0.0,W1DM0101
2,2016-10-02,20:00:00,119.51,1319903,0.0,W1DM0101
2,2016-10-02,20:15:00,120.79,1319933,0.0,W1DM0101
2,2016-10-02,20:30:00,121.99,1319964,0.0,W1DM0101
2,2016-10-02,20:45:00,118.97,1319994,0.0,W1DM0101
2,2016-10-02,21:00:00,116.78,1320023,0.0,W1DM0101
2,2016-10-02,21:15:00,113.12,1320051,0.0,W1DM0101
2,2016-10-02,21:30:00,113.35,1320079,0.0,W1DM0101
2,2016-10-02,21:45:00,109.97,1320107,0.0,W1DM0101
2,2016-10-02,22:00:00,108.77,1320134,0.0,W1DM0101
2,2016-10-02,22:15:00,104.71,1320160,0.0,W1DM0101
2,2016-10-02,22:30:00,107.41,1320187,0.0,W1DM0101
2,2016-10-02,22:45:00,107.56,1320214,0.0,W1DM0101
2,2016-10-02,23:00:00,108.91,1320241,0.0,W1DM0101
2,2016-10-02,23:15:00,105.83,1320268,0.0,W1DM0101
2,2016-10-02,23:30:00,107.11,1320294,0.0,W1DM0101
2,2016-10-02,23:45:00,108.18,1320321,0.0,W1DM0101
2,2016-10-03,00:00:00,109.85,1320349,0.0,W1DM0101
2,2016-10-03,00:15:00,109.83,1320376,0.0,W1DM0101
2,2016-10-03,00:30:00,108.64,1320403,0.0,W1DM0101
2,2016-10-03,00:45:00,107.17,1320430,0.0,W1DM0101
2,2016-10-03,01:00:00,109.01,1320458,0.0,W1DM0101
2,2016-10-03,01:15:00,108.11,1320485,0.0,W1DM0101
2,2016-10-03,01:30:00,107.94,1320512,0.0,W1DM0101
2,2016-10-03,01:45:00,106.58,1320538,0.0,W1DM0101
2,2016-10-03,02:00:00,108.69,1320565,0.0,W1DM0101
2,2016-10-03,02:15:00,108.42,1320593,0.0,W1DM0101
2,2016-10-03,02:30:00,108.71,1320620,0.0,W1DM0101
2,2016-10-03,02:45:00,108.21,1320647,0.0,W1DM0101
2,2016-10-03,03:00:00,108.0,1320674,0.0,W1DM0101
2,2016-10-03,03:15:00,104.19,1320700,0.0,W1DM0101
2,2016-10-03,03:30:00,104.46,1320726,0.0,W1DM0101
2,2016-10-03,03:45:00,102.12,1320751,0.0,W1DM0101
2,2016-10-03,04:00:00,106.5,1320778,0.0,W1DM0101
2,2016-10-03,04:15:00,106.21,1320805,0.0,W1DM0101
2,2016-10-03,04:30:00,106.08,1320831,0.0,W1DM0101
2,2016-10-03,04:45:00,105.39,1320857,0.0,W1DM0101
2,2016-10-03,05:00:00,104.96,1320884,0.0,W1DM0101
2,2016-10-03,05:15:00,105.5,1320910,0.0,W1DM0101
2,2016-10-03,05:30:00,106.87,1320937,0.0,W1DM0101
2,2016-10-03,05:45:00,106.51,1320963,0.0,W1DM0101
2,2016-10-03,06:00:00,105.91,1320989,0.0,W1DM0101
2,2016-10-03,06:15:00,110.21,1321017,0.0,W1DM0101
2,2016-10-03,06:30:00,119.32,1321046,0.0,W1DM0101
2,2016-10-03,06:45:00,123.83,1321077,0.0,W1DM0101
2,2016-10-03,07:00:00,125.3,1321109,0.0,W1DM0101
2,2016-10-03,07:15:00,122.44,1321140,0.0,W1DM0101
2,2016-10-03,07:30:00,119.81,1321170,0.0,W1DM0101
2,2016-10-03,07:45:00,124.35,1321201,0.0,W1DM0101
2,2016-10-03,08:00:00,118.07,1321230,0.0,W1DM0101
2,2016-10-03,08:15:00,117.06,1321260,0.0,W1DM0101
2,2016-10-03,08:30:00,118.21,1321289,0.0,W1DM0101
2,2016-10-03,08:45:00,112.81,1321318,0.0,W1DM0101
2,2016-10-03,09:00:00,103.56,1321343,0.0,W1DM0101
2,2016-10-03,09:15:00,78.89,1321363,0.0,W1DM0101
2,2016-10-03,09:30:00,75.33,1321382,0.0,W1DM0101
2,2016-10-03,09:45:00,55.38,1321396,0.0,W1DM0101
2,2016-10-03,10:00:00,58.48,1321411,0.0,W1DM0101
2,2016-10-03,10:15:00,83.33,1321431,0.0,W1DM0101
2,2016-10-03,10:30:00,74.86,1321450,0.0,W1DM0101
2,2016-10-03,10:45:00,94.28,1321474,0.0,W1DM0101
2,2016-10-03,11:00:00,103.0,1321500,0.0,W1DM0101
2,2016-10-03,11:15:00,108.5,1321527,0.0,W1DM0101
2,2016-10-03,11:30:00,112.18,1321555,0.0,W1DM0101
2,2016-10-03,11:45:00,122.39,1321585,0.0,W1DM0101
2,2016-10-03,12:00:00,125.84,1321617,0.0,W1DM0101
2,2016-10-03,12:15:00,126.6,1321648,0.0,W1DM0101
2,2016-10-03,12:30:00,128.5,1321681,0.0,W1DM0101
2,2016-10-03,12:45:00,127.78,1321712,0.0,W1DM0101
2,2016-10-03,13:00:00,129.12,1321745,0.0,W1DM0101
2,2016-10-03,13:15:00,128.71,1321777,0.0,W1DM0101
2,2016-10-03,13:30:00,132.3,1321810,0.0,W1DM0101
2,2016-10-03,13:45:00,136.32,1321844,0.0,W1DM0101
2,2016-10-03,14:00:00,135.7,1321878,0.0,W1DM0101
2,2016-10-03,14:15:00,137.34,1321912,0.0,W1DM0101
2,2016-10-03,14:30:00,136.18,1321946,0.0,W1DM0101
2,2016-10-03,14:45:00,137.38,1321981,0.0,W1DM0101
2,2016-10-03,15:00:00,138.01,1322015,0.0,W1DM0101
2,2016-10-03,15:15:00,128.05,1322047,0.0,W1DM0101
2,2016-10-03,15:30:00,116.21,1322076,0.0,W1DM0101
2,2016-10-03,15:45:00,114.3,1322105,0.0,W1DM0101
2,2016-10-03,16:00:00,116.36,1322134,0.0,W1DM0101
2,2016-10-03,16:15:00,120.44,1322164,0.0,W1DM0101
2,2016-10-03,16:30:00,115.91,1322193,0.0,W1DM0101
2,2016-10-03,16:45:00,115.26,1322222,0.0,W1DM0101
2,2016-10-03,17:00:00,113.3,1322250,0.0,W1DM0101
2,2016-10-03,17:15:00,115.94,1322279,0.0,W1DM0101
2,2016-10-03,17:30:00,115.85,1322308,0.0,W1DM0101
2,2016-10-03,17:45:00,101.84,1322334,0.0,W1DM0101
2,2016-10-03,18:00:00,60.83,1322349,0.0,W1DM0101
2,2016-10-03,18:15:00,54.67,1322362,0.0,W1DM0101
2,2016-10-03,18:30:00,55.17,1322376,0.0,W1DM0101
2,2016-10-03,18:45:00,52.53,1322389,0.0,W1DM0101
2,2016-10-03,19:00:00,48.27,1322401,0.0,W1DM0101
2,2016-10-03,19:15:00,51.39,1322414,0.0,W1DM0101
2,2016-10-03,19:30:00,102.46,1322440,0.0,W1DM0101
2,2016-10-03,19:45:00,129.32,1322472,0.0,W1DM0101
2,2016-10-03,20:00:00,135.14,1322506,0.0,W1DM0101
2,2016-10-03,20:15:00,147.37,1322543,0.0,W1DM0101
2,2016-10-03,20:30:00,150.57,1322580,0.0,W1DM0101
2,2016-10-03,20:45:00,150.58,1322618,0.0,W1DM0101
2,2016-10-03,21:00:00,153.83,1322657,0.0,W1DM0101
2,2016-10-03,21:15:00,157.88,1322696,0.0,W1DM0101
2,2016-10-03,21:30:00,163.53,1322737,0.0,W1DM0101
2,2016-10-03,21:45:00,164.17,1322778,0.0,W1DM0101
2,2016-10-03,22:00:00,171.6,1322821,0.0,W1DM0101
2,2016-10-03,22:15:00,168.29,1322863,0.0,W1DM0101
2,2016-10-03,22:30:00,167.56,1322905,0.0,W1DM0101
2,2016-10-03,22:45:00,160.96,1322945,0.0,W1DM0101
2,2016-10-03,23:00:00,162.58,1322986,0.0,W1DM0101
2,2016-10-03,23:15:00,157.52,1323025,0.0,W1DM0101
2,2016-10-03,23:30:00,158.46,1323065,0.0,W1DM0101
2,2016-10-03,23:45:00,156.31,1323104,0.0,W1DM0101
2,2016-10-04,00:00:00,155.9,1323143,0.0,W1DM0101
2,2016-10-04,00:15:00,155.17,1323182,0.0,W1DM0101
2,2016-10-04,00:30:00,155.18,1323220,0.0,W1DM0101
2,2016-10-04,00:45:00,154.87,1323259,0.0,W1DM0101
2,2016-10-04,01:00:00,153.18,1323297,0.0,W1DM0101
2,2016-10-04,01:15:00,153.34,1323336,0.0,W1DM0101
2,2016-10-04,01:30:00,155.07,1323374,0.0,W1DM0101
2,2016-10-04,01:45:00,152.68,1323413,0.0,W1DM0101
2,2016-10-04,02:00:00,153.15,1323451,0.0,W1DM0101
2,2016-10-04,02:15:00,152.26,1323489,0.0,W1DM0101
2,2016-10-04,02:30:00,151.53,1323527,0.0,W1DM0101
2,2016-10-04,02:45:00,151.63,1323565,0.0,W1DM0101
2,2016-10-04,03:00:00,152.51,1323603,0.0,W1DM0101
2,2016-10-04,03:15:00,153.33,1323641,0.0,W1DM0101
2,2016-10-04,03:30:00,152.96,1323679,0.0,W1DM0101
2,2016-10-04,03:45:00,151.62,1323717,0.0,W1DM0101
2,2016-10-04,04:00:00,151.7,1323755,0.0,W1DM0101
2,2016-10-04,04:15:00,152.03,1323793,0.0,W1DM0101
2,2016-10-04,04:30:00,154.86,1323832,0.0,W1DM0101
2,2016-10-04,04:45:00,152.27,1323870,0.0,W1DM0101
2,2016-10-04,05:00:00,151.03,1323908,0.0,W1DM0101
2,2016-10-04,05:15:00,148.96,1323945,0.0,W1DM0101
2,2016-10-04,05:30:00,154.18,1323984,0.0,W1DM0101
2,2016-10-04,05:45:00,154.04,1324022,0.0,W1DM0101
2,2016-10-04,06:00:00,158.17,1324060,0.0,W1DM0101
2,2016-10-04,06:15:00,159.79,1324100,0.0,W1DM0101
2,2016-10-04,06:30:00,160.47,1324141,0.0,W1DM0101
2,2016-10-04,06:45:00,163.59,1324182,0.0,W1DM0101
2,2016-10-04,07:00:00,167.97,1324224,0.0,W1DM0101
2,2016-10-04,07:15:00,170.58,1324266,0.0,W1DM0101
2,2016-10-04,07:30:00,173.2,1324310,0.0,W1DM0101
2,2016-10-04,07:45:00,182.95,1324356,0.0,W1DM0101
2,2016-10-04,08:00:00,181.64,1324401,0.0,W1DM0101
2,2016-10-04,08:15:00,184.02,1324447,0.0,W1DM0101
2,2016-10-04,08:30:00,155.28,1324486,0.0,W1DM0101
2,2016-10-04,08:45:00,198.6,1324483,0.0,W1DM0101
2,2016-10-04,09:00:00,0.19,1324481,0.0,W1DM0101
2,2016-10-04,09:15:00,1.8,1324481,0.0,W1DM0101
2,2016-10-04,09:30:00,0.23,1324481,0.0,W1DM0101
2,2016-10-04,09:45:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,10:00:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,10:15:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,10:30:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,10:45:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,11:00:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,11:15:00,0.57,1324481,0.0,W1DM0101
2,2016-10-04,11:30:00,0.25,1324481,0.0,W1DM0101
2,2016-10-04,11:45:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,12:00:00,0.24,1324481,0.0,W1DM0101
2,2016-10-04,12:15:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,12:30:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,12:45:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,13:00:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,13:15:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,13:30:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,13:45:00,0.0,1324481,0.0,W1DM0101
2,2016-10-04,14:00:00,0.5,1324481,0.0,W1DM0101
2,2016-10-04,14:15:00,0.5,1324482,0.0,W1DM0101
2,2016-10-04,14:30:00,0.0,1324482,0.0,W1DM0101
2,2016-10-04,14:45:00,0.0,1324482,0.0,W1DM0101
2,2016-10-04,15:00:00,0.57,1324482,0.0,W1DM0101
2,2016-10-04,15:15:00,8.61,1324484,0.0,W1DM0101
2,2016-10-04,15:30:00,5.7,1324485,0.0,W1DM0101
2,2016-10-04,15:45:00,1.48,1324485,0.0,W1DM0101
2,2016-10-04,16:00:00,19.41,1324489,0.0,W1DM0101
2,2016-10-04,16:15:00,26.63,1324496,0.0,W1DM0101
2,2016-10-04,16:30:00,4.51,1324495,0.0,W1DM0101
2,2016-10-04,16:45:00,19.5,1324500,0.0,W1DM0101
2,2016-10-04,17:00:00,14.01,1324503,0.0,W1DM0101
2,2016-10-04,17:15:00,4.33,1324503,0.0,W1DM0101
2,2016-10-04,17:30:00,0.91,1324503,0.0,W1DM0101
2,2016-10-04,17:45:00,91.96,1324526,0.0,W1DM0101
2,2016-10-04,18:00:00,178.42,1324570,0.0,W1DM0101
2,2016-10-04,18:15:00,139.59,1324605,0.0,W1DM0101
2,2016-10-04,18:30:00,136.48,1324639,0.0,W1DM0101
2,2016-10-04,18:45:00,134.52,1324673,0.0,W1DM0101
2,2016-10-04,19:00:00,132.69,1324706,0.0,W1DM0101
2,2016-10-04,19:15:00,131.76,1324739,0.0,W1DM0101
2,2016-10-04,19:30:00,131.28,1324772,0.0,W1DM0101
2,2016-10-04,19:45:00,130.55,1324805,0.0,W1DM0101
2,2016-10-04,20:00:00,129.7,1324837,0.0,W1DM0101
2,2016-10-04,20:15:00,124.13,1324868,0.0,W1DM0101
2,2016-10-04,20:30:00,127.23,1324900,0.0,W1DM0101
2,2016-10-04,20:45:00,123.49,1324931,0.0,W1DM0101
2,2016-10-04,21:00:00,119.08,1324961,0.0,W1DM0101
2,2016-10-04,21:15:00,116.16,1324990,0.0,W1DM0101
2,2016-10-04,21:30:00,114.47,1325018,0.0,W1DM0101
2,2016-10-04,21:45:00,118.34,1325048,0.0,W1DM0101
2,2016-10-04,22:00:00,116.0,1325077,0.0,W1DM0101
2,2016-10-04,22:15:00,115.11,1325106,0.0,W1DM0101
2,2016-10-04,22:30:00,114.14,1325134,0.0,W1DM0101
2,2016-10-04,22:45:00,114.13,1325163,0.0,W1DM0101
2,2016-10-04,23:00:00,113.14,1325191,0.0,W1DM0101
2,2016-10-04,23:15:00,111.54,1325219,0.0,W1DM0101
2,2016-10-04,23:30:00,110.29,1325246,0.0,W1DM0101
2,2016-10-04,23:45:00,108.92,1325274,0.0,W1DM0101
2,2016-10-05,00:00:00,111.4,1325301,0.0,W1DM0101
2,2016-10-05,00:15:00,109.75,1325329,0.0,W1DM0101
2,2016-10-05,00:30:00,110.43,1325357,0.0,W1DM0101
2,2016-10-05,00:45:00,106.74,1325383,0.0,W1DM0101
2,2016-10-05,01:00:00,109.47,1325411,0.0,W1DM0101
2,2016-10-05,01:15:00,107.77,1325438,0.0,W1DM0101
2,2016-10-05,01:30:00,109.01,1325465,0.0,W1DM0101
2,2016-10-05,01:45:00,109.24,1325492,0.0,W1DM0101
2,2016-10-05,02:00:00,106.51,1325519,0.0,W1DM0101
2,2016-10-05,02:15:00,109.16,1325546,0.0,W1DM0101
2,2016-10-05,02:30:00,109.01,1325573,0.0,W1DM0101
2,2016-10-05,02:45:00,107.21,1325600,0.0,W1DM0101
2,2016-10-05,03:00:00,105.98,1325627,0.0,W1DM0101
2,2016-10-05,03:15:00,104.42,1325653,0.0,W1DM0101
2,2016-10-05,03:30:00,106.28,1325679,0.0,W1DM0101
2,2016-10-05,03:45:00,106.07,1325706,0.0,W1DM0101
2,2016-10-05,04:00:00,105.16,1325732,0.0,W1DM0101
2,2016-10-05,04:15:00,104.97,1325758,0.0,W1DM0101
2,2016-10-05,04:30:00,107.04,1325785,0.0,W1DM0101
2,2016-10-05,04:45:00,105.91,1325812,0.0,W1DM0101
2,2016-10-05,05:00:00,106.24,1325838,0.0,W1DM0101
2,2016-10-05,05:15:00,106.27,1325865,0.0,W1DM0101
2,2016-10-05,05:30:00,106.02,1325891,0.0,W1DM0101
2,2016-10-05,05:45:00,107.35,1325918,0.0,W1DM0101
2,2016-10-05,06:00:00,108.81,1325944,0.0,W1DM0101
2,2016-10-05,06:15:00,115.34,1325973,0.0,W1DM0101
2,2016-10-05,06:30:00,119.46,1326003,0.0,W1DM0101
